"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,13.2,28.6,37.9,44.4,48.8,47.5,41.9,31.2,12.1,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,13.4,29.3,40.1,45.5,47.9,46.7,41.5,31.2,11.2,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,13,28.1,37,43.8,47.3,45.6,40.6,31,11.6,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,12.9,29,38,43,46.2,45.2,41.1,29.4,10.7,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,13.5,28.3,37.9,44.8,45.7,46.2,41.9,32,13.6,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,13.4,29.7,41,47.3,49.5,48.5,42.5,32,14.1,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,13.6,28.8,38.3,43.3,45.6,46.5,41.9,32.7,14.3,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,13.5,28.8,38.4,43.4,45.5,44.5,40.3,32.2,12.9,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,13.2,29.2,38.6,45.2,46.8,46.6,42.5,32.2,14.7,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,13.4,29.6,38.2,43.2,47.2,44.5,41.1,33,13.7,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,13.5,29.8,40.4,45.7,48.8,48.6,43.3,32.5,13.5,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,13.5,28.5,38.9,47.3,50.5,50,45.2,34.2,16.2,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,13.9,31,42.7,49.7,52.3,51.1,45.9,35.2,16.8,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,13.3,29.7,40,44.8,48.9,47.2,43.2,34.2,14.5,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,13.1,29.1,39,46.5,49.7,49,44.9,34.7,16.9,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,13.6,30.7,42.2,48.4,51.3,50.5,44.8,33.4,14.3,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,13.8,31,42.8,49.1,51.6,50.3,45.4,35.4,17.9,0,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,13.7,30.1,41.5,48.4,51,50.1,45.6,35.9,18.3,0,0,0,0,0,0,0,0
2024,1,19,0,0,0,0,0,0,0,13.8,29.7,41.9,48.6,51.2,50,45.6,35.5,18.5,0,0,0,0,0,0,0,0
2024,1,20,0,0,0,0,0,0,0,14,31.2,42.9,49.6,52.3,51.5,46.5,36.7,19.2,0,0,0,0,0,0,0,0
2024,1,21,0,0,0,0,0,0,0,13.7,30.1,41,47.3,50,48.4,44.3,36.4,18.9,0,0,0,0,0,0,0,0
2024,1,22,0,0,0,0,0,0,0,13.9,30.8,41.9,47.9,47.8,46.6,44.3,35.7,19.2,0,0,0,0,0,0,0,0
2024,1,23,0,0,0,0,0,0,0,13.9,30.5,41.5,47.8,50.6,50,45.2,35.5,19.7,0,0,0,0,0,0,0,0
2024,1,24,0,0,0,0,0,0,0,14.2,30.3,41.1,45.9,50.9,51.6,46.3,36.2,19.7,0,0,0,0,0,0,0,0
2024,1,25,0,0,0,0,0,0,0,14.3,30.6,40.2,46.8,48.2,49.2,44.6,35.3,18.4,0,0,0,0,0,0,0,0
2024,1,26,0,0,0,0,0,0,0,14.1,30.5,39.8,46,47.3,46.3,42.6,36.1,20,0.1,0,0,0,0,0,0,0
2024,1,27,0,0,0,0,0,0,0,14.5,30.9,40.7,44.9,46.9,47.3,42.9,36.3,20.5,0.2,0,0,0,0,0,0,0
2024,1,28,0,0,0,0,0,0,0,14.3,31,42.5,49.8,52.1,50.9,45.4,35.8,19.8,0,0,0,0,0,0,0,0
2024,1,29,0,0,0,0,0,0,0,14.1,29.4,39.4,44.6,47.5,49.2,43.4,36.5,20.2,0,0,0,0,0,0,0,0
2024,1,30,0,0,0,0,0,0,0,14.2,29.7,39.6,44.7,48.3,46.6,43.8,34.7,18.1,0,0,0,0,0,0,0,0
2024,1,31,0,0,0,0,0,0,0,14.2,29.4,40.8,47.6,49.6,49,43.5,34.8,20.2,0.1,0,0,0,0,0,0,0
2024,2,1,0,0,0,0,0,0,0,14.9,30.3,39.5,44.8,46.7,45.8,41.8,34.3,20.3,0,0,0,0,0,0,0,0
2024,2,2,0,0,0,0,0,0,0,15.4,31.4,42.7,50.4,52.9,51.6,46,35.1,20.5,0.1,0,0,0,0,0,0,0
2024,2,3,0,0,0,0,0,0,0,15,31.4,42.8,50,52.9,53.1,47,38.1,21.3,0.1,0,0,0,0,0,0,0
2024,2,4,0,0,0,0,0,0,0,15.1,31,41.1,49.5,52.6,50.8,46.1,37.1,21.3,0.1,0,0,0,0,0,0,0
2024,2,5,0,0,0,0,0,0,0,15.2,30,39.8,48,51.5,51.4,46.2,37.6,21.4,0.2,0,0,0,0,0,0,0
2024,2,6,0,0,0,0,0,0,0,15.1,29.7,39.9,48.3,50.9,49.1,44.8,36.1,20.2,0.1,0,0,0,0,0,0,0
2024,2,7,0,0,0,0,0,0,0,15.3,30.6,41.7,46.2,50.3,49.6,45.8,37.4,21.5,0.3,0,0,0,0,0,0,0
2024,2,8,0,0,0,0,0,0,0,15.8,32.7,43.3,50.5,53.9,52.8,47.5,37.2,22.2,0.3,0,0,0,0,0,0,0
2024,2,9,0,0,0,0,0,0,0,15.8,31.9,42.7,48.6,51.5,50,44.5,38.1,21.9,0.2,0,0,0,0,0,0,0
2024,2,10,0,0,0,0,0,0,0,15.7,31.8,42.6,48.9,51.2,50.2,44.7,37.4,22.3,0.4,0,0,0,0,0,0,0
2024,2,11,0,0,0,0,0,0,0.1,15.9,31.1,41,48.9,52,51,46.5,37.6,22.7,0.5,0,0,0,0,0,0,0
2024,2,12,0,0,0,0,0,0,0.1,16.5,33.7,45.9,53,55.7,54.8,49.4,39.1,23.7,0.6,0,0,0,0,0,0,0
2024,2,13,0,0,0,0,0,0,0.1,17.1,34.3,44.9,48.8,53,52.9,48.8,40.3,23.7,0.7,0,0,0,0,0,0,0
2024,2,14,0,0,0,0,0,0,0.1,16.9,33.6,43.8,50.2,52.2,52.6,49.5,39.9,24.1,0.8,0,0,0,0,0,0,0
2024,2,15,0,0,0,0,0,0,0.1,17.2,33.7,44.4,51.6,56.3,55.8,50.7,39.7,23.2,0.3,0,0,0,0,0,0,0
2024,2,16,0,0,0,0,0,0,0.3,17.3,34.1,45.7,53.2,56,54.6,50.4,40.8,23.9,0.7,0,0,0,0,0,0,0
2024,2,17,0,0,0,0,0,0,0.1,17.3,34.4,45.5,51.4,51.8,53,47.5,40.8,24.6,1.5,0,0,0,0,0,0,0
2024,2,18,0,0,0,0,0,0,0.2,17.4,34.6,45.2,52,55,54.2,49.1,38.5,24.4,1.5,0,0,0,0,0,0,0
2024,2,19,0,0,0,0,0,0,0.3,17.5,33.8,44.5,52,54.6,53.2,49.3,39.8,24.3,1.9,0,0,0,0,0,0,0
2024,2,20,0,0,0,0,0,0,0.3,17.5,32.5,43.8,49.6,52.4,52.4,47.6,39.1,23.7,1.3,0,0,0,0,0,0,0
2024,2,21,0,0,0,0,0,0,0.4,17.6,32.5,41.8,46.9,49.1,48.5,46.8,39.2,24.1,2.4,0,0,0,0,0,0,0
2024,2,22,0,0,0,0,0,0,0.4,18,33.7,42.1,48.5,51.9,49.8,45.3,36,22.2,1,0,0,0,0,0,0,0
2024,2,23,0,0,0,0,0,0,1.1,18.1,32.5,41.8,48.9,49.6,51.2,47.4,36.8,22.7,1.1,0,0,0,0,0,0,0
2024,2,24,0,0,0,0,0,0,0.8,17.8,32.7,44.3,50.3,52.9,51.7,47.7,38.4,23.3,1.7,0,0,0,0,0,0,0
2024,2,25,0,0,0,0,0,0,0.6,18.4,34,44.7,52.3,56.2,55.3,49.9,39.2,24,1.4,0,0,0,0,0,0,0
2024,2,26,0,0,0,0,0,0,1.7,18.3,33.7,42.7,50.1,51.1,52.8,48.8,40.8,25.3,3.6,0,0,0,0,0,0,0
2024,2,27,0,0,0,0,0,0,0.9,18.7,33.4,42.9,47.8,51.9,52.6,45.6,37.2,23.6,3.1,0,0,0,0,0,0,0
2024,2,28,0,0,0,0,0,0,1.4,19.5,36.2,46.8,53.7,56.8,55.5,50.1,40,26,4.8,0,0,0,0,0,0,0
2024,2,29,0,0,0,0,0,0,1.2,19.5,35.6,46,49.7,53.5,50.4,48,41.1,24.8,2.5,0,0,0,0,0,0,0
2024,3,1,0,0,0,0,0,0,1.1,18.1,32.5,41.8,48.9,49.6,51.2,47.4,36.8,22.7,1.1,0,0,0,0,0,0,0
2024,3,2,0,0,0,0,0,0,0.8,17.8,32.7,44.3,50.3,52.9,51.7,47.7,38.4,23.3,1.7,0,0,0,0,0,0,0
2024,3,3,0,0,0,0,0,0,0.6,18.4,34,44.7,52.3,56.2,55.3,49.9,39.2,24,1.4,0,0,0,0,0,0,0
2024,3,4,0,0,0,0,0,0,1.7,18.3,33.7,42.7,50.1,51.1,52.8,48.8,40.8,25.3,3.6,0,0,0,0,0,0,0
2024,3,5,0,0,0,0,0,0,0.9,18.7,33.4,42.9,47.8,51.9,52.6,45.6,37.2,23.6,3.1,0,0,0,0,0,0,0
2024,3,6,0,0,0,0,0,0,1.4,19.5,36.2,46.8,53.7,56.8,55.5,50.1,40,26,4.8,0,0,0,0,0,0,0
2024,3,7,0,0,0,0,0,0,1.2,19.5,35.6,46,49.7,53.5,50.4,48,41.1,24.8,2.5,0,0,0,0,0,0,0
2024,3,8,0,0,0,0,0,0,1.5,19.4,33.8,43.2,48.1,51.7,51.1,47.6,39.1,24,2.7,0,0,0,0,0,0,0
2024,3,9,0,0,0,0,0,0,2.1,19.4,35.7,46.2,52.9,55.7,53.5,48.8,39.2,24.9,3.9,0,0,0,0,0,0,0
2024,3,10,0,0,0,0,0,0,1.7,19.8,36.2,47.3,54,57.3,56.5,51.3,41.1,26.4,6.7,0,0,0,0,0,0,0
2024,3,11,0,0,0,0,0,0,2,20.4,36.8,48.2,53.5,56.5,55.1,50.6,41.9,26,6.6,0,0,0,0,0,0,0
2024,3,12,0,0,0,0,0,0,3.6,20.7,36.6,47.1,53.4,55.4,53.7,50.5,41.2,25.9,5.2,0,0,0,0,0,0,0
2024,3,13,0,0,0,0,0,0,2.7,21.3,38.2,49.3,56.3,59.5,58.6,53.2,42.1,27.1,6.7,0,0,0,0,0,0,0
2024,3,14,0,0,0,0,0,0,4.6,22.1,38.9,50.1,56.3,59.5,58.9,54.5,43.8,27.2,6.5,0,0,0,0,0,0,0
2024,3,15,0,0,0,0,0,0,3,21.5,37.3,47.2,55.5,58.5,57.3,53,44,27.6,7.7,0,0,0,0,0,0,0
2024,3,16,0,0,0,0,0,0,3.2,20.9,36.4,45.2,52.6,54.3,54.2,50.5,43.3,27,7.7,0,0,0,0,0,0,0
2024,3,17,0,0,0,0,0,0,3.4,21,35.3,44.1,50.7,51.5,50.6,48.7,40.8,25.7,7,0,0,0,0,0,0,0
2024,3,18,0,0,0,0,0,0,4.8,22.8,38.2,48.3,52.9,51.8,50.1,45.9,38.4,25.9,7.7,0,0,0,0,0,0,0
2024,3,19,0,0,0,0,0,0,7.1,22.5,35.6,43.5,48.7,53.4,52.6,48.4,38.7,25.5,7.8,0,0,0,0,0,0,0
2024,3,20,0,0,0,0,0,0,7.1,23.1,37,45.9,51.6,54.5,53.3,48,39,26.9,8.2,0,0,0,0,0,0,0
2024,3,21,0,0,0,0,0,0,6.6,23.7,39.3,47.9,53.2,54,56.6,51.9,41.2,27.2,8.2,0,0,0,0,0,0,0
2024,3,22,0,0,0,0,0,0,7.3,23.1,36.7,44.9,52.2,56.9,56.6,52.4,42.6,27,8.4,0,0,0,0,0,0,0
2024,3,23,0,0,0,0,0,0,7.8,24.1,39,48.5,54.7,56.7,56.3,52.1,42.6,27.6,8.8,0,0,0,0,0,0,0
2024,3,24,0,0,0,0,0,0,7.7,24.8,39.9,50,55.2,58.4,57.2,51.7,42.6,26.7,7.9,0,0,0,0,0,0,0
2024,3,25,0,0,0,0,0,0,7.2,23.9,38.6,48.5,53.9,56,53.4,48.1,41.5,26.3,8.8,0,0,0,0,0,0,0
2024,3,26,0,0,0,0,0,0,8,23.1,36.9,46,51.5,54,53.2,49.6,40.9,26.2,8.8,0,0,0,0,0,0,0
