"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,4.1,10.5,15.6,18.5,19.7,19.8,17.2,12.7,4.7,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,4,10.4,15.7,18.6,19.6,19.2,17.3,13.2,5.6,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,3.9,10.2,15.4,18.3,19.4,18.9,17,13.1,5.9,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,4,10.5,15.3,17.9,19.2,19.3,17.1,13,6,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,4.1,10.4,15,17.9,18.7,19.2,17.7,13.6,6.3,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,4,10.7,15.9,19.1,20.5,20,17.9,13.4,6,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,4,10.4,15.3,17.6,19.4,19.1,17.2,13.5,6,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,4.2,10.6,15.4,18.1,19.4,19.7,17.5,13.1,6.1,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,4.1,10.6,15.4,18.1,19.3,19.2,17.7,13.9,6.7,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,4,10.4,15.3,18.3,18.9,19.4,17.7,14,7,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,3.9,10.9,16.1,19.3,20.7,20.3,18.2,13.8,6.7,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,4.2,10.9,15.8,19.4,21,21.2,19,14.8,7.5,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,4.2,11.1,16.5,19.7,21.3,21.1,18.8,14.9,7.6,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,4.2,10.5,15.8,18.7,19.5,19.4,18.3,14.8,7.7,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,4.1,10.7,15.3,18.5,19.8,20.6,18.5,14.2,7.2,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,4.3,11,16.2,19.7,21.6,21.2,18.9,14.3,7.4,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,4.3,10.7,16.1,19.2,20.5,20.4,18.7,15.2,8.2,0,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,4.3,10.9,16.2,19,20.3,19.9,18.6,15,8.1,0,0,0,0,0,0,0,0
2024,1,19,0,0,0,0,0,0,0,4.3,11,16.3,19.4,21,21,19.1,14.9,7.4,0,0,0,0,0,0,0,0
2024,1,20,0,0,0,0,0,0,0,4.3,11.1,16.6,19.7,21.3,21.3,19.5,15.5,8.1,0,0,0,0,0,0,0,0
2024,1,21,0,0,0,0,0,0,0,4.2,10.9,16.5,19.8,21.1,21,19.2,15.4,8.2,0,0,0,0,0,0,0,0
2024,1,22,0,0,0,0,0,0,0,4.3,11,16.3,19.7,21.3,21.3,19.4,15.4,8.4,0,0,0,0,0,0,0,0
2024,1,23,0,0,0,0,0,0,0,4.4,11.3,16.3,19.2,20.8,20.4,18.6,15.3,8,0,0,0,0,0,0,0,0
2024,1,24,0,0,0,0,0,0,0,4.3,11.3,17,20.2,21.7,21.3,19.2,15.4,8.1,0,0,0,0,0,0,0,0
2024,1,25,0,0,0,0,0,0,0,4.5,11.2,15.7,18.5,19.8,19.7,19.2,15.6,8.4,0,0,0,0,0,0,0,0
2024,1,26,0,0,0,0,0,0,0,4.4,11.3,16,19.1,19.9,20.2,19,15.6,8.6,0,0,0,0,0,0,0,0
2024,1,27,0,0,0,0,0,0,0,4.5,11.2,15.8,19.3,21.1,21.1,19.4,15.2,8.9,0,0,0,0,0,0,0,0
2024,1,28,0,0,0,0,0,0,0,4.6,11.5,16.7,19.4,21.3,21.4,19.7,16,9.1,0,0,0,0,0,0,0,0
2024,1,29,0,0,0,0,0,0,0,4.6,11.3,16.3,19.5,21,21.4,19.6,16.1,9.1,0.1,0,0,0,0,0,0,0
2024,1,30,0,0,0,0,0,0,0,4.6,11.6,16.6,19.3,21.2,21.3,19.4,15.6,8.6,0,0,0,0,0,0,0,0
2024,1,31,0,0,0,0,0,0,0,4.5,10.9,15.9,18.9,20.2,19,17.7,15.7,8.8,0.1,0,0,0,0,0,0,0
2024,2,1,0,0,0,0,0,0,0,4.7,11.4,16,18.3,20.6,20.7,19.1,15.2,8.7,0,0,0,0,0,0,0,0
2024,2,2,0,0,0,0,0,0,0,5.1,12.1,16.8,18.7,20.3,21.1,19.5,15.8,8.9,0.1,0,0,0,0,0,0,0
2024,2,3,0,0,0,0,0,0,0,4.8,11.8,17,21,21.9,21.9,20.5,15.9,9.4,0.1,0,0,0,0,0,0,0
2024,2,4,0,0,0,0,0,0,0,4.9,11.6,16.6,19.6,21.4,21.3,19.4,16.1,9.4,0.2,0,0,0,0,0,0,0
2024,2,5,0,0,0,0,0,0,0,4.9,11.4,16.4,19.8,21.5,21.3,19.6,15.8,9.1,0.1,0,0,0,0,0,0,0
2024,2,6,0,0,0,0,0,0,0,4.9,11.6,16.7,19.9,21.5,21.5,19.9,16,9.6,0.2,0,0,0,0,0,0,0
2024,2,7,0,0,0,0,0,0,0,5.1,11.8,16.5,19.5,21.2,21.1,19.6,16.3,9.8,0.3,0,0,0,0,0,0,0
2024,2,8,0,0,0,0,0,0,0,5,11.8,16.7,19.3,20.5,20.3,19.5,16.3,9.7,0.4,0,0,0,0,0,0,0
2024,2,9,0,0,0,0,0,0,0,5.1,11.9,16.6,19.6,20.9,20.6,19.1,16,9.8,0.4,0,0,0,0,0,0,0
2024,2,10,0,0,0,0,0,0,0,5.1,12,16.8,19.7,21.1,21.1,19.4,16,9.8,0.5,0,0,0,0,0,0,0
