"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,3.8,10.4,15.2,17.9,19,19.3,17.4,12.7,4.7,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,3.6,10.1,15,18,19.5,19.2,17,12.9,5.3,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,3.6,10,14.6,17.3,18.6,18.5,16.7,12.7,5.2,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,3.7,10.1,15.1,17.9,19.2,18.9,16.7,12.4,5.2,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,3.8,10.3,15,17.5,19.5,19,17,13,5.9,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,3.8,10.3,15.5,18.9,20.3,19.8,17.6,12.9,6.1,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,3.9,10.1,15,17.8,19.1,18.5,16.8,13.4,6.2,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,3.7,10.3,14.7,17.4,19.4,19.1,17.1,12.6,5.6,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,3.8,10.2,15,17.9,18.9,18.2,17.1,13.1,6,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,3.8,10,14.8,17.8,19.2,19.2,17.3,13.3,6.5,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,3.9,10.2,15,18.7,20.6,20.4,18.2,13.6,6.6,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,3.9,10.3,15.7,19,20.6,20.3,18.2,13.7,6.8,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,3.8,10.8,16.3,19.7,21.2,20.9,18.7,14.3,7.2,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,4,10.2,15.1,18,19.8,19.6,17.8,14.2,7,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,3.8,10.4,15.8,18.7,20.3,20.3,18.2,13.9,7,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,3.8,10.4,15.7,18.8,20.2,20.1,17.5,14.1,7.2,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,4.1,10.5,15.6,18.7,20,19.5,17.9,14.3,7.6,0,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,4,10.6,15.9,19,20.8,20.5,18.3,14.2,7.4,0,0,0,0,0,0,0,0
2024,1,19,0,0,0,0,0,0,0,4,10.8,16.3,19.8,21.4,21.1,19,14.8,7.8,0,0,0,0,0,0,0,0
2024,1,20,0,0,0,0,0,0,0,4,11,16.6,20.1,21.7,21.4,19.1,15,7.4,0,0,0,0,0,0,0,0
2024,1,21,0,0,0,0,0,0,0,4,10.9,16.3,19.6,21.2,21,19,15.1,7.9,0,0,0,0,0,0,0,0
2024,1,22,0,0,0,0,0,0,0,4.1,10.8,15.9,18.8,20.7,20.6,18.6,14.7,7.7,0,0,0,0,0,0,0,0
2024,1,23,0,0,0,0,0,0,0,4.1,10.6,15.5,18.3,20.1,20.3,18.5,14.9,8,0,0,0,0,0,0,0,0
2024,1,24,0,0,0,0,0,0,0,4.1,10.9,16.2,19.6,21.3,20.8,18.8,14.8,7.9,0,0,0,0,0,0,0,0
2024,1,25,0,0,0,0,0,0,0,4.3,10.7,15.6,18.3,20.5,20.4,18.7,15,8.3,0,0,0,0,0,0,0,0
