"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,48.2,64.5,68.1,68.2,69,68.6,66.4,58.5,27.9,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,49.8,67,69.9,69.8,69.6,69,67.7,61.5,32.4,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,47.9,64.6,67.3,65.2,62.1,62.1,64.6,61.4,33.3,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,40.9,61.4,64.8,63.1,62.3,61.7,63.2,56.6,31,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,47.3,63.5,67.2,67.3,64.4,65.8,65.5,59.4,34.4,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,50.7,69.2,72.4,72,71.3,70.5,68.5,62.1,36.2,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,49.5,66.5,68.6,69,67.7,67.3,67.2,63,36.8,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,47.7,63.3,69.5,68.2,66.6,63.9,62.8,60.5,37.3,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,44.7,66.4,69.9,69.5,69,69.4,68,60.1,36,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,49.8,67.4,70.3,69.1,67.5,66.8,65.9,63.1,39.2,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,41.9,60.7,67.1,65.3,66.9,67.4,66.1,58.2,28.2,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,49.2,67.8,70.2,70,69.5,68.6,66.6,63.8,42.7,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,52.2,71.5,75.3,75.1,75.3,74.6,72.3,64.2,43.8,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,49.8,67.1,70.4,68.7,67.8,68.1,66.2,66.3,42,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,48.8,66.3,68.8,70.4,69.4,69.9,68.7,63.4,44.7,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,51.8,64.9,66.8,70.2,71.2,70.4,68.8,63.6,42.6,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,50.1,68,73.1,72.7,71.2,71.5,70.7,66.3,46.2,0.1,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,52.5,68.8,71.6,72.8,71.7,71.6,71.3,66.2,45.8,0.1,0,0,0,0,0,0,0
2024,1,19,0,0,0,0,0,0,0,51.7,70.3,75.1,75.7,74.9,74.1,72,65.6,46.1,0,0,0,0,0,0,0,0
2024,1,20,0,0,0,0,0,0,0,54,72.2,76.3,76.1,76,75.2,73.7,69.3,49.7,0.9,0,0,0,0,0,0,0
2024,1,21,0,0,0,0,0,0,0,49.6,70.1,74.6,75.1,74.3,73.2,72.1,68.8,49.8,1.6,0,0,0,0,0,0,0
2024,1,22,0,0,0,0,0,0,0,49.3,65.3,67.2,69.8,68.8,69,69.4,67.7,50,2.5,0,0,0,0,0,0,0
2024,1,23,0,0,0,0,0,0,0,44,66.2,70.4,71.5,70.9,70.8,69.8,66.1,49.6,2.9,0,0,0,0,0,0,0
2024,1,24,0,0,0,0,0,0,0,51.2,68,71.7,72.2,70.7,70.3,68.7,65.3,48.9,4.1,0,0,0,0,0,0,0
2024,1,25,0,0,0,0,0,0,0,46.3,66.3,67.6,69,67.9,71.4,68.8,62,44.1,0,0,0,0,0,0,0,0
2024,1,26,0,0,0,0,0,0,0,52.8,65.7,71.1,71,69.3,69.1,66.1,65.6,47.6,5.2,0,0,0,0,0,0,0
2024,1,27,0,0,0,0,0,0,0,52.1,69,72,68.3,67.3,69.5,69.1,64.7,51.3,10.1,0,0,0,0,0,0,0
2024,1,28,0,0,0,0,0,0,0,51.3,68,71.8,72,74,73.4,70.9,66.7,51.8,11.1,0,0,0,0,0,0,0
2024,1,29,0,0,0,0,0,0,0,52.7,67.3,70.7,67.9,69.9,69,65.9,66.2,51.6,11.2,0,0,0,0,0,0,0
2024,1,30,0,0,0,0,0,0,0,51.3,64.9,70.5,67.7,68.4,68,68.5,64.8,51.1,11.8,0,0,0,0,0,0,0
2024,1,31,0,0,0,0,0,0,0,51.9,67.5,71.2,72.5,72.4,71.3,70.7,65.9,51.2,4.2,0,0,0,0,0,0,0
