"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,8.4,22.4,33.4,39.4,42.1,41.4,36.8,29,11.5,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,8,21.7,32.2,39.6,42.2,41.8,37.7,28.5,12,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,8.2,21.5,31.3,37.9,41.1,41.5,37.8,28.5,12.8,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,8.3,22.3,32.7,39.2,42.8,43,38.9,28.4,12.8,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,8.4,22.1,32.8,41.1,44.6,44.4,39.7,30,13.8,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,8.4,22.1,33.7,40.6,43.5,43.1,38.9,30.1,13.8,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,8.2,21.6,32.4,38.1,41.5,42.4,39,29.7,14,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,8.4,22.1,33.2,40.6,44.5,44.4,39.9,30.4,15,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,8.4,22.1,33.4,40.1,43,42.9,39.6,31.3,15.3,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,8.4,23.2,34.9,42.1,45.1,44.8,40.3,30.6,15.7,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,8.4,23.5,34,40.3,45.4,45.4,41.4,31.6,15.2,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,8.6,22.7,34.5,41.9,46.1,46.3,41.9,32.4,16.7,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,8.8,23.7,35.2,40.8,44.8,43.4,41.1,32.5,16.2,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,8.8,23.1,34.5,40.9,44.6,45,41.1,32.1,16.7,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,8.6,23,34.6,42.5,45.8,45.5,41.4,32.5,16.9,0,0,0,0,0,0,0,0
