"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,8.7,23.3,33.6,39.8,42.3,42.2,38.4,29.6,11.6,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,8.5,22.6,34.5,41.6,44.6,43.3,39.1,29.3,12.8,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,8.4,22.6,34.1,40.3,41.9,41.5,38.9,29.1,12.9,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,8.1,23.4,35,40.5,44.7,43.5,39.1,29.6,13.7,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,8.1,23.1,33.9,40.5,45.3,45.6,40.9,30.6,13.8,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,8,23.5,35.7,42.9,46.5,45.6,41.2,31.2,14.3,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,8.6,23.2,35.1,41.9,43.7,42.4,40.4,30.8,14,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,8.8,23,34.1,42.4,45.7,45.3,41.2,30.9,14.4,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,8.7,23.7,34.5,42.1,45.5,43,38.7,31.5,15.1,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,8.1,24,35.5,43.2,46.7,45.9,41.3,31.7,16.3,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,8.6,23.5,35,43.8,46.7,45.9,40.6,31.6,14.6,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,8.5,24.5,36.8,42.2,47.1,47.2,42.9,32.9,16.9,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,8.5,24.1,36.3,42.5,45.3,43.7,40,33.1,16.6,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,8.9,24,35.9,41.5,46.1,45.7,42,32.3,16.7,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,8.8,23.8,35.2,43.8,47.3,47.3,42.7,32.8,17,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,8.7,24.6,36.7,42,45.6,45.7,42.5,34.1,17.4,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,8.6,24.1,35.9,42.5,46.2,46.2,42.4,34.1,17.6,0,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,8.6,23.7,34.7,42.3,45.7,46,41.9,33.5,16.7,0,0,0,0,0,0,0,0
2024,1,19,0,0,0,0,0,0,0,8.9,24,35.9,43.6,47.9,48,43.7,33.8,18,0,0,0,0,0,0,0,0
