"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,8.7,23.3,34.1,42.5,43,42.7,38.8,29.8,11.6,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,8.3,22.5,34.5,41.7,44.9,43.8,39.4,29,11.6,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,7.7,22.6,34.2,40.5,42.2,42.1,39.4,29.4,12.8,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,8.6,23.2,34.9,40.6,45.1,44,39.4,29.2,12.3,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,8,23,33.9,40.7,45.6,46.2,41.5,31.2,14.4,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,8.1,23.5,35.8,43,46.8,46.1,41.5,31.2,13.9,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,8.4,23,35.2,42.1,44.1,42.9,40.7,31.2,14.2,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,8.7,23,34.1,42.4,46,45.7,41.6,31.4,15.2,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,8.5,23.5,34.5,42.2,45.9,43.4,39.1,31.8,15.6,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,8.3,24,35.7,43.4,47.1,46.3,41.7,31.9,16,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,8.6,23.5,35.1,44,46.9,46.2,41.1,32.2,15.7,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,8.3,24.3,36.8,42.4,47.4,47.7,43.3,32.9,16.6,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,8.6,24.2,36.4,42.8,45.7,44.2,40.4,33.4,16.7,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,8.9,24.1,36,41.8,46.5,46.1,42.1,32.3,16.2,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,8.8,23.8,35.3,44,47.7,47.8,42.9,33.1,17.1,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,8.6,24.6,36.8,42.2,46,46.1,42.9,34.2,17.2,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,8.6,24.2,36,42.8,46.6,46.7,42.9,34.2,17,0,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,8.8,23.8,34.8,42.6,46.1,46.5,42.4,34.2,17.7,0,0,0,0,0,0,0,0
2024,1,19,0,0,0,0,0,0,0,8.9,23.9,36.1,43.9,48.3,48.5,44.1,34.2,18.3,0,0,0,0,0,0,0,0
2024,1,20,0,0,0,0,0,0,0,8.9,24.6,37.2,45.9,49.6,49.1,44,35.2,18.7,0,0,0,0,0,0,0,0
2024,1,21,0,0,0,0,0,0,0,8.9,24.6,36.9,45.2,48.5,48.7,44.5,35.2,18.8,0,0,0,0,0,0,0,0
2024,1,22,0,0,0,0,0,0,0,9.4,24.2,37.1,45.1,48.5,48.1,44.1,35.3,18.4,0,0,0,0,0,0,0,0
2024,1,23,0,0,0,0,0,0,0,9.4,25,37.1,44.2,47.6,48.7,44.5,35.8,19.5,0,0,0,0,0,0,0,0
2024,1,24,0,0,0,0,0,0,0,9.5,25.1,37.7,44.9,49.1,49.8,45.1,35.9,20.2,0.1,0,0,0,0,0,0,0
2024,1,25,0,0,0,0,0,0,0,9.8,25.3,37.5,45,48.6,48.9,44.8,35.9,19.8,0,0,0,0,0,0,0,0
2024,1,26,0,0,0,0,0,0,0,10,25.2,36.6,44.8,46.5,46.5,45.1,36.6,20.4,0.1,0,0,0,0,0,0,0
2024,1,27,0,0,0,0,0,0,0,9.6,25.5,37.4,45.2,49.8,49.4,44.8,36.7,20.9,0.1,0,0,0,0,0,0,0
2024,1,28,0,0,0,0,0,0,0,9.4,25.2,37.5,45.2,48.1,48.6,45,36.6,20.9,0.1,0,0,0,0,0,0,0
2024,1,29,0,0,0,0,0,0,0,9.9,25.8,38.1,43.8,48.6,48.9,45.7,36.8,21,0.1,0,0,0,0,0,0,0
2024,1,30,0,0,0,0,0,0,0,10.1,26,37.3,45.6,49.7,48.5,44.9,36.3,20.7,0.1,0,0,0,0,0,0,0
2024,1,31,0,0,0,0,0,0,0,9.8,25.3,37.7,45,47.5,46.4,44.7,36.3,21.5,0.2,0,0,0,0,0,0,0
2024,2,1,0,0,0,0,0,0,0,10.1,26.5,37.3,43.9,49.2,48.9,45.3,36.7,21.2,0.2,0,0,0,0,0,0,0
2024,2,2,0,0,0,0,0,0,0,10.5,25.5,36.6,43,46,47.8,44.6,36.9,21.3,0.2,0,0,0,0,0,0,0
2024,2,3,0,0,0,0,0,0,0,10.5,26,38.8,47.7,51.4,49.8,44.9,36.7,21.4,0.4,0,0,0,0,0,0,0
2024,2,4,0,0,0,0,0,0,0,10.7,25.7,37.5,45,48.8,47.8,44.3,36.1,21,0.4,0,0,0,0,0,0,0
2024,2,5,0,0,0,0,0,0,0,10.8,25.8,36.9,45.2,49,48.4,43.6,35.2,21,0.7,0,0,0,0,0,0,0
2024,2,6,0,0,0,0,0,0,0,10.5,25.1,35.8,44.6,49.4,49.4,44.9,36,22.2,0.6,0,0,0,0,0,0,0
2024,2,7,0,0,0,0,0,0,0,11.1,26.5,39,46.4,50.6,49.9,45.7,37.2,23.2,0.9,0,0,0,0,0,0,0
2024,2,8,0,0,0,0,0,0,0,11.3,26.8,39.6,45.3,48.6,49.3,45.6,37.7,22.9,0.7,0,0,0,0,0,0,0
2024,2,9,0,0,0,0,0,0,0,11.1,25.9,37.6,44.8,48.7,48.9,44.8,37.6,22.3,0.8,0,0,0,0,0,0,0
2024,2,10,0,0,0,0,0,0,0,11,25.6,38.2,45.1,48.9,49.1,45.4,36.9,22.6,1.1,0,0,0,0,0,0,0
2024,2,11,0,0,0,0,0,0,0,11.9,28.3,40.8,48.1,51.8,51.6,48.3,38.2,24.1,1.2,0,0,0,0,0,0,0
2024,2,12,0,0,0,0,0,0,0,12.2,28.6,41.7,49.7,54.3,54.4,50.3,40.2,25.4,2.1,0,0,0,0,0,0,0
2024,2,13,0,0,0,0,0,0,0,12.4,28.7,39.3,47.2,51.3,52.1,48.5,41.1,24.9,1.7,0,0,0,0,0,0,0
2024,2,14,0,0,0,0,0,0,0,12.4,29.1,41.8,49.2,52.8,53.6,49.7,40.3,25.3,2.1,0,0,0,0,0,0,0
2024,2,15,0,0,0,0,0,0,0,13.1,29.6,41.7,49.7,53.2,53.6,50,41.2,25.7,2.5,0,0,0,0,0,0,0
2024,2,16,0,0,0,0,0,0,0,13.2,29.8,42,49.7,53.7,53.3,49.1,41.4,25.9,3.5,0,0,0,0,0,0,0
2024,2,17,0,0,0,0,0,0,0,13.2,28.9,40.3,49.1,51.6,52.7,50,41.3,26.2,4.3,0,0,0,0,0,0,0
