"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,8.9,23.5,35.1,42.1,45.1,43.8,38.8,28.4,10.8,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,8.1,23.2,34.5,41.1,43.7,42.7,38,28.2,12.2,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,8.7,23,34,40.9,43.8,43.6,38.9,28.6,11.6,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,8.3,23.2,35.3,42.9,45.6,44.7,39.6,29.1,13.4,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,8.9,23.6,34.6,42.8,45.9,44.8,39.8,30.3,13.3,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,8.3,23.7,35.4,42.6,45.9,45.8,40.6,30.5,14,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,8.6,24.1,35.1,41.6,43.8,44.8,40.6,30.8,13.6,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,8.9,24,35.9,43.2,47.2,46.5,41.2,30.5,14.3,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,9,24.2,36.2,43.2,46.3,45.2,40.5,31.2,14.5,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,8.3,23.8,35.3,42.6,45.7,46.3,41.5,31.5,15.4,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,9,24.1,36.9,45,47,48.2,42.9,32,15.6,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,9.2,24.9,37.4,44.9,49,48.3,43.4,33,15.7,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,9,25.3,37.7,45.9,48.6,47.9,42.1,32.9,15.7,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,9.1,24.3,36.4,43.3,47.7,47.1,42.6,32.5,16.1,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,9.3,24.8,37.7,45.6,49.4,48.5,43.8,33,16.7,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,9.4,25.1,37.9,45.9,49.5,47.9,43.1,34,17,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,9.2,25.3,37.2,44.5,48,48.3,43.4,34.2,18.3,0,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,9.3,25.4,37.5,44.6,47.1,47,42.6,33.8,17.3,0,0,0,0,0,0,0,0
2024,1,19,0,0,0,0,0,0,0,9.1,25.4,38.7,47.4,51.1,50.5,45.7,34.6,18.4,0,0,0,0,0,0,0,0
2024,1,20,0,0,0,0,0,0,0,9.3,25.9,39.1,47.2,50.7,50.4,45.2,35.8,18.7,0,0,0,0,0,0,0,0
