"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,64.1,83.2,86.8,86.3,84.3,84.8,82.2,76.6,41.1,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,66.8,79.3,84.3,86.8,86.3,85,81.9,75.2,39.4,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,69,82.3,83.9,83.6,81.4,79.6,78.7,74.9,42.5,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,55.9,77.8,85.9,86.8,86,84.6,80.9,74.1,42.8,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,67.6,81.4,85.2,84.9,84.7,83.5,81.9,77.5,45.1,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,73.1,87.7,89.5,89.4,88,87.3,84.9,79.1,46.8,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,71,84.5,86.2,85.7,84.6,84,83.6,79.8,48.5,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,70.5,82.8,86.5,87.5,87.5,87,85,77.7,47.3,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,64.6,83.4,87.2,87.4,85.6,84.6,84.9,80.5,49.9,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,71,83.7,85.1,84.2,80.4,82.9,83.3,80.5,51.2,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,65.8,81.9,88.4,89.5,89,89.2,87.9,79.9,53.3,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,75.4,90.5,92.5,91.6,92.1,91.4,89.1,84,56.9,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,76.9,91.8,95.9,94.9,93.9,93.8,91.8,84.8,54.7,0,0,0,0,0,0,0,0
