"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,13.5,36.5,54.2,66.1,68.9,67,60.5,48.6,20,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,12.8,36.1,54.3,63.5,68.8,65.8,58.7,45,20.3,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,13.3,36.7,55,66,69,65.3,58.6,45.6,20.8,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,13.4,36.6,56.5,66.8,69.8,70,62.6,45.7,22.2,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,13.5,38,56.8,67.9,70.7,71.1,64.1,48.9,22.2,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,13.2,36.4,56,66.5,70.9,69.4,61.1,47.9,21.9,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,13.6,37.6,56.8,67,70.1,71.3,63,47.5,21.9,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,13.2,37.2,56.6,67.6,71.3,72.8,65.9,49.6,24.3,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,13.5,37.1,55.5,66.4,71,69.6,64.2,49,24.7,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,13.3,36.9,56,65.9,72.5,73.1,66.1,50.4,25.8,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,13.6,38.5,58.2,68.3,73,74.2,67.9,50.7,24.6,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,12.7,38.7,59.2,72.4,77.6,76.7,68.9,53.1,27.2,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,13.8,38.6,57.8,67.6,74.2,73.3,66.3,52.5,26.4,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,13.5,37.6,55.4,66.6,75,75.4,67.5,52.3,26.5,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,13.7,37.4,56.6,69.3,73.5,74.7,69.4,53.4,27.8,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,13,39.4,59.7,72.6,77.9,77.2,69.8,54.3,27.3,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,13.3,38.6,56.4,67.8,76,76.3,69.4,54.6,28.6,0,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,13.5,38.2,58,70.6,74.6,72,67.9,54,27.6,0,0,0,0,0,0,0,0
