"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,18.3,31.5,33.1,34.5,34.3,33.4,32.4,30.7,16.5,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,23.8,32.7,34.9,34.3,32.4,32,31.7,30.9,22.1,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,23.6,32.5,34.4,33.5,34.3,33.3,31.7,31,21.5,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,24.3,34.8,36.6,36.4,36.2,36.1,35.3,31.2,19.7,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,21.7,33.3,34.3,34.2,34.4,33.6,33.6,33.4,23.5,0.1,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,23.9,33.5,35.4,35.6,35.2,35.3,34.7,32.6,23.6,0.1,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,23.9,33.6,34.2,34.7,33.4,33.4,32.1,31.3,20.5,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,17.6,32.4,33.9,33.7,33.4,34.7,34.4,31.6,22.9,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,23.5,32,33.4,34.3,34.7,34.1,33.7,33.3,22.3,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,23.4,32.3,34,34.7,34.7,34.1,34.1,32.7,24.1,0.7,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,19.3,33.5,36.3,37.1,37.3,37,36.2,32,22.4,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,24.9,35.2,38.4,38.6,38.6,38.1,37.2,35.3,26.7,1.5,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,24.1,33.9,37.2,36.7,36.5,36.6,36.4,36.1,26.2,2.5,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,20,30.9,33.9,34.3,35.7,36,35.3,32.7,26.2,3.4,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,23.7,34,36.7,37.1,37.9,37.7,36.9,33.6,23.8,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,24.1,34.2,36.3,37.8,37.2,37,37.2,35.6,25.9,0.9,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,23.4,32.5,34.3,34.2,34.2,35.5,35.2,35.9,28,6.3,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,23.7,33.4,36.8,36.9,36.4,35.8,34.6,32.2,25.7,5.9,0,0,0,0,0,0,0
2024,1,19,0,0,0,0,0,0,0,18.8,32.2,35.9,38.1,38.1,38,36.9,34.5,28.4,6.8,0,0,0,0,0,0,0
2024,1,20,0,0,0,0,0,0,0,25.2,34.4,37.4,38.2,38.1,37.7,37.3,36.2,27.5,1.7,0,0,0,0,0,0,0
2024,1,21,0,0,0,0,0,0,0,23.2,32.1,34.9,37.4,37.4,37.1,37,35.8,27.7,3.6,0,0,0,0,0,0,0
2024,1,22,0,0,0,0,0,0,0,24.4,32.6,36.8,36.3,35.7,35.5,36,35.1,27.6,1.5,0,0,0,0,0,0,0
2024,1,23,0,0,0,0,0,0,0,25.5,35.7,38.2,38.3,38.5,38.8,38.6,36.5,29.2,5.3,0,0,0,0,0,0,0
2024,1,24,0,0,0,0,0,0,0,21.9,34,38.1,39,39,38.4,37.9,36.1,28.5,4.3,0,0,0,0,0,0,0
