"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,6.9,17.6,25.6,31,33.2,32.2,29.5,23.3,9.9,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,7.1,18.2,26.7,31.3,33.3,33.5,30.2,23.9,11.2,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,7,17.7,26.6,31.1,31.6,30.9,28.3,23.6,11.5,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,7,18.7,27.8,33.1,35.3,34.9,31.4,23.7,12.2,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,7.1,18.3,27,31.3,32.1,32.9,30.5,25.1,12.2,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,7.1,18.6,27.5,32.9,35.4,35.1,31.4,24.4,12.5,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,7.3,18.4,26.2,31.1,32.4,32.7,30.1,24.5,12.4,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,7.1,18.6,26,31.6,33.2,34.1,30.5,23.3,11.2,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,6.1,18.1,26.8,32.2,34.5,34.3,31.4,25.5,13.1,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,7.1,18.6,26.9,31.1,33.6,32,29.5,24.7,12.7,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,6.6,18.8,28,33.4,35.8,35.4,31.9,24,13,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,6.9,19,28.7,34.5,37.1,37.2,34,26.9,14.6,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,7.3,19.1,27.9,32,34,34.7,32.2,27.1,14.3,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,7.2,18.6,26.9,31.9,32.9,33.3,31.2,25.8,14.2,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,7.2,18.9,28,33.8,36.4,35.9,32.3,24.7,13.3,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,7.3,19,28.2,33.4,36.8,36.6,32.9,25.8,13.6,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,7.5,18.9,28.3,32.9,34.5,34.8,32,26.9,15.1,0.1,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,7.4,18.6,26.7,32.4,34.1,33.8,31.7,25.2,13.8,0,0,0,0,0,0,0,0
2024,1,19,0,0,0,0,0,0,0,7,19.5,28.4,34.1,36.7,36.6,33.4,26.8,15.1,0,0,0,0,0,0,0,0
2024,1,20,0,0,0,0,0,0,0,7.6,19.7,28.8,33.7,36.7,36.2,33.3,27.4,15.3,0,0,0,0,0,0,0,0
2024,1,21,0,0,0,0,0,0,0,7.5,19.5,28.7,33.8,36.5,36.2,33.1,27.2,15.4,0.1,0,0,0,0,0,0,0
2024,1,22,0,0,0,0,0,0,0,7.5,19,27.4,32.1,35.1,35.8,33.2,26.9,15.4,0.1,0,0,0,0,0,0,0
2024,1,23,0,0,0,0,0,0,0,7.7,19.8,28.8,33.8,36.5,36.4,34,27.7,15.7,0.1,0,0,0,0,0,0,0
2024,1,24,0,0,0,0,0,0,0,7.8,20.1,29.5,35,37.6,37.2,33.7,26.7,14.7,0,0,0,0,0,0,0,0
2024,1,25,0,0,0,0,0,0,0,7.3,19.3,27.5,32.8,35,35.6,33,28.1,16.1,0.1,0,0,0,0,0,0,0
