"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,12.5,34.7,53.1,65.6,68.8,67.2,61,49.3,20.5,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,12.3,34.7,53.3,63,68.7,66.1,58.9,44.9,19,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,12.5,35.1,54,65.5,68.9,65.5,58.8,45.8,20.7,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,12.7,35.2,55.5,66.4,69.7,70.1,62.8,45.1,20.5,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,12.9,36.7,56,67.5,70.7,71.4,64.4,49.8,23.4,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,12.6,35.2,55.2,66,70.8,69.8,61.5,49,23,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,12.9,36.4,56,66.9,70.1,71.7,63.7,49,24.6,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,12.6,36.1,55.9,67.5,71.3,73.1,66.3,49.7,23.7,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,12.9,36,54.8,66,71,69.9,64.6,49.8,25.6,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,12.9,36.2,55.5,65.6,72.4,73.3,66.6,50.4,25.1,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,13.1,38.2,57.6,68,73,74.5,68.3,51.3,25.3,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,13.1,37.5,58.4,72,77.5,77.1,69.5,53.7,27.8,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,13.2,37.6,57.2,67.6,74.1,73.6,66.8,53.3,27.3,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,13.1,37,54.9,66.4,75,75.7,68,52.9,27,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,13.4,36.7,56.2,69,73.5,75,69.9,53.8,27.2,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,12.7,38.8,59.3,72.4,78,77.6,70,54.8,27.8,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,12.9,38,56,67.6,76,76.7,70,55,28.8,0,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,13.1,37.6,57.6,70.5,74.7,72.3,68.4,54.3,27.4,0,0,0,0,0,0,0,0
2024,1,19,0,0,0,0,0,0,0,13.1,37.5,58,67.3,71.9,73.2,65.8,54.8,29.5,0,0,0,0,0,0,0,0
2024,1,20,0,0,0,0,0,0,0,12.9,36.7,57.1,69.5,76.8,76.6,68.9,54.1,29.7,0,0,0,0,0,0,0,0
2024,1,21,0,0,0,0,0,0,0,13.9,36.7,55,67.5,71.1,71.1,67.7,54.6,29.5,0,0,0,0,0,0,0,0
2024,1,22,0,0,0,0,0,0,0,14.4,38.7,58.3,68.7,74.3,77.7,70.9,55.5,29.4,0,0,0,0,0,0,0,0
2024,1,23,0,0,0,0,0,0,0,14.6,39.4,58.8,68.9,74.5,77.8,71.9,56.9,31.2,0,0,0,0,0,0,0,0
2024,1,24,0,0,0,0,0,0,0,14.2,39.9,60.5,73.7,79.5,79.9,72,56.6,31.1,0,0,0,0,0,0,0,0
2024,1,25,0,0,0,0,0,0,0,14.7,38.6,58.8,69.6,78.5,79.4,72.1,58.3,33.3,0.1,0,0,0,0,0,0,0
2024,1,26,0,0,0,0,0,0,0,15,39.6,58.6,71.6,78.5,75.7,71.1,57,32.1,0.1,0,0,0,0,0,0,0
2024,1,27,0,0,0,0,0,0,0,14.6,39.3,61,73.1,79.6,79.6,72,58.8,33.4,0.2,0,0,0,0,0,0,0
2024,1,28,0,0,0,0,0,0,0,15,40.4,59.4,73,79.5,79.5,73.5,59.2,33.9,0.2,0,0,0,0,0,0,0
2024,1,29,0,0,0,0,0,0,0,14.9,39.4,60.4,74,77.8,77.1,70.9,57.6,32.5,0.2,0,0,0,0,0,0,0
2024,1,30,0,0,0,0,0,0,0,15.3,40.5,58.9,69.9,75.2,74.9,70.6,57.6,32.7,0.2,0,0,0,0,0,0,0
2024,1,31,0,0,0,0,0,0,0,15.4,39.5,58.2,68.8,77.3,76.2,69.8,58,34.9,0.4,0,0,0,0,0,0,0
2024,2,1,0,0,0,0,0,0,0,15.2,40.4,59.4,70.2,77.6,78.2,72,57.9,33.9,0.4,0,0,0,0,0,0,0
2024,2,2,0,0,0,0,0,0,0,17,43.5,61,68.4,76.1,72.8,66.8,56.6,33.3,0.5,0,0,0,0,0,0,0
2024,2,3,0,0,0,0,0,0,0,16,40.3,58.2,72.8,83.1,79.1,67.1,55,33.7,0.7,0,0,0,0,0,0,0
2024,2,4,0,0,0,0,0,0,0,16,39.8,59.3,70.1,75.6,76.6,70.3,56.8,34.4,0.7,0,0,0,0,0,0,0
2024,2,5,0,0,0,0,0,0,0,16.1,40.1,58,68.3,73.3,72.7,67.3,56.4,33.8,0.9,0,0,0,0,0,0,0
2024,2,6,0,0,0,0,0,0,0,15.9,39.6,57.4,69.5,75.5,77.6,70.7,56.1,35.5,1.2,0,0,0,0,0,0,0
2024,2,7,0,0,0,0,0,0,0,17.2,41.6,61.5,70.8,75.7,77.8,72.1,59.7,37.3,1.5,0,0,0,0,0,0,0
2024,2,8,0,0,0,0,0,0,0,17.2,41.9,61.9,70.8,78,78.5,73.4,61.1,37.4,2.3,0,0,0,0,0,0,0
2024,2,9,0,0,0,0,0,0,0,16.8,40.9,60.8,69.1,73.7,75.2,68.3,58.1,35.3,1.7,0,0,0,0,0,0,0
2024,2,10,0,0,0,0,0,0,0,17.1,41.6,58.4,68.4,73.5,75.8,71.2,59.2,36.9,2.2,0,0,0,0,0,0,0
2024,2,11,0,0,0,0,0,0,0,17.8,42.7,62.6,72.6,80.5,82.1,73.3,60.7,38.1,2.7,0,0,0,0,0,0,0
2024,2,12,0,0,0,0,0,0,0,18.9,43.8,63.2,77.4,82.5,83.1,77.2,63.2,39,3.2,0,0,0,0,0,0,0
2024,2,13,0,0,0,0,0,0,0,19,45.4,65.6,76.6,79.7,79.7,77,63,39.8,3.4,0,0,0,0,0,0,0
2024,2,14,0,0,0,0,0,0,0,19,44.5,64.9,77.3,84.8,84.6,79.3,64.8,41.3,11.4,0,0,0,0,0,0,0
2024,2,15,0,0,0,0,0,0,0,19.6,45.5,64.4,75.8,84.9,84.8,77.7,64.9,40.6,4.9,0,0,0,0,0,0,0
2024,2,16,0,0,0,0,0,0,0,20.2,45.5,64.7,79.5,85.6,85.8,80.4,65.6,41.7,5.9,0,0,0,0,0,0,0
2024,2,17,0,0,0,0,0,0,0,20.5,46,64.7,79,82.2,85.8,79.7,66.7,42.2,8.5,0,0,0,0,0,0,0
2024,2,18,0,0,0,0,0,0,0,20.5,45.9,64.3,76.6,81.2,85.5,78.7,66.6,42.3,10.1,0,0,0,0,0,0,0
2024,2,19,0,0,0,0,0,0,0,20.9,46,65.6,77.2,83.5,83,78.9,63.7,40.2,9.9,0,0,0,0,0,0,0
2024,2,20,0,0,0,0,0,0,0,20.6,46.1,63.3,73.6,79.2,81.2,75.8,63.9,42.2,11.7,0,0,0,0,0,0,0
2024,2,21,0,0,0,0,0,0,0,21.5,46,64.1,78.5,84.3,80.7,74.9,64.7,42.4,12,0,0,0,0,0,0,0
2024,2,22,0,0,0,0,0,0,0,21.5,46.3,64,74.6,79.1,83.4,78.8,62.6,40.7,11.9,0,0,0,0,0,0,0
2024,2,23,0,0,0,0,0,0,0.1,21.4,45.8,63,73.3,78.7,83.5,76.5,64.1,42.2,12.1,0,0,0,0,0,0,0
2024,2,24,0,0,0,0,0,0,0,21.3,46.8,67.2,76.4,83,83.2,77.2,63.7,45.8,15.3,0,0,0,0,0,0,0
2024,2,25,0,0,0,0,0,0,0.1,22.8,47.7,66.5,76.2,85.2,85.6,80.3,68,43.7,13.3,0,0,0,0,0,0,0
2024,2,26,0,0,0,0,0,0,0.2,23.2,49.7,66.2,75.9,83.8,86.9,81,68.1,44.7,13.7,0,0,0,0,0,0,0
2024,2,27,0,0,0,0,0,0,0.2,23.5,49.6,67.1,80.2,84.8,86.6,82.1,68.5,45,14.1,0,0,0,0,0,0,0
2024,2,28,0,0,0,0,0,0,0.1,24.3,51.6,71.4,83.4,89.5,89.1,80.6,68.4,45.2,14,0,0,0,0,0,0,0
2024,2,29,0,0,0,0,0,0,0.3,24.9,51.1,70.4,78.8,87.1,87.2,79.3,66,44.7,14.5,0,0,0,0,0,0,0
2024,3,1,0,0,0,0,0,0,0.1,21.4,45.8,63,73.3,78.7,83.5,76.5,64.1,42.2,12.1,0,0,0,0,0,0,0
2024,3,2,0,0,0,0,0,0,0,21.3,46.8,67.2,76.4,83,83.2,77.2,63.7,45.8,15.3,0,0,0,0,0,0,0
2024,3,3,0,0,0,0,0,0,0.1,22.8,47.7,66.5,76.2,85.2,85.6,80.3,68,43.7,13.3,0,0,0,0,0,0,0
2024,3,4,0,0,0,0,0,0,0.2,23.2,49.7,66.2,75.9,83.8,86.9,81,68.1,44.7,13.7,0,0,0,0,0,0,0
