"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,8.8,23.3,35,41.8,43.6,41.6,38.3,29.1,11.4,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,8.6,23.4,35.5,42.7,45.1,43.8,39.1,29.5,11.5,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,8.1,22.8,34.8,41.5,44.1,43.1,38.2,29.5,13.3,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,8.7,23.1,34.3,42.1,43,42.2,39.4,30,13.9,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,8.9,23.4,34.8,42.1,44.6,42.6,39.1,30.8,14.3,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,8.7,23.8,36.1,43.7,46.9,46.4,41.3,31.2,14.6,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,8.2,23.8,35.6,42.4,45.6,44.4,39.9,31.3,14.6,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,8.9,23.5,34.8,40.9,43.8,45.6,40.8,30.6,14.6,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,8.9,23.6,35.7,42.9,44.9,43.1,40.3,31.7,15.1,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,8.4,23.5,33.8,40.3,45.3,45.9,41.6,31.8,16,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,8.7,23.3,36.1,43.9,48.3,48.2,42.8,31.8,15.6,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,8.9,23.7,35.5,43.7,48.3,48.3,43.3,33.2,16.9,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,9.2,24.5,36.9,44.1,48,47.4,42,34,17.1,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,9,23.6,35.7,43.5,46.5,46.9,42.2,32.4,17,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,9.1,23.9,36.9,44.8,48.8,48.1,43.5,33.4,17.6,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,8.7,24.1,36.6,44.7,47.7,46.6,42.8,34.2,17.5,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,9.1,25,37.6,44.9,47.4,46.3,42.4,33.8,17.8,0,0,0,0,0,0,0,0
2024,1,18,0,0,0,0,0,0,0,9.1,24.5,35.5,42.1,45.1,45.6,41.2,32.5,17.1,0,0,0,0,0,0,0,0
2024,1,19,0,0,0,0,0,0,0,9.1,25.1,37.9,46.1,50.2,49.3,44.5,33.8,18.3,0,0,0,0,0,0,0,0
2024,1,20,0,0,0,0,0,0,0,9.1,25.5,38.2,45.8,49.3,49.2,44.4,35.5,18.6,0,0,0,0,0,0,0,0
2024,1,21,0,0,0,0,0,0,0,9.1,24.9,37.5,45.5,49.1,48.3,43.9,35.3,19,0,0,0,0,0,0,0,0
2024,1,22,0,0,0,0,0,0,0,9.5,24.6,36.9,43.4,48.5,49,44.7,34.8,18.8,0,0,0,0,0,0,0,0
2024,1,23,0,0,0,0,0,0,0,9.8,24.7,36.6,44.8,46.8,48.4,45,35.9,19.7,0,0,0,0,0,0,0,0
2024,1,24,0,0,0,0,0,0,0,9.8,25.3,37.2,46,49.8,49,43,36,19.9,0,0,0,0,0,0,0,0
2024,1,25,0,0,0,0,0,0,0,10.2,25.2,37.5,43.6,48.7,49.1,45,36.3,20,0,0,0,0,0,0,0,0
