"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2024,1,1,0,0,0,0,0,0,0,7.6,20.6,31.7,40.2,43.7,44.1,38.6,28.2,11.2,0,0,0,0,0,0,0,0
2024,1,2,0,0,0,0,0,0,0,7.5,20.6,32.4,39.3,42,41.5,37,27.6,11.3,0,0,0,0,0,0,0,0
2024,1,3,0,0,0,0,0,0,0,7.6,20.8,31.8,37.3,39.9,41.4,37.2,26.7,10.9,0,0,0,0,0,0,0,0
2024,1,4,0,0,0,0,0,0,0,7.7,21.3,32.4,41.2,44.2,44.8,39.6,27.2,11.7,0,0,0,0,0,0,0,0
2024,1,5,0,0,0,0,0,0,0,8,21.3,32.3,40.9,45.1,44.7,40,29.1,12.6,0,0,0,0,0,0,0,0
2024,1,6,0,0,0,0,0,0,0,7.8,21.3,32.7,39.8,42.9,42.8,38.6,28.9,12.5,0,0,0,0,0,0,0,0
2024,1,7,0,0,0,0,0,0,0,7.9,21.7,33.2,40.3,43.6,44,39.6,28.8,13.8,0,0,0,0,0,0,0,0
2024,1,8,0,0,0,0,0,0,0,7.9,21.3,33,40.9,44.8,45.1,40.1,29.3,13.1,0,0,0,0,0,0,0,0
2024,1,9,0,0,0,0,0,0,0,8,22.1,34.2,41.8,44.5,44.3,40.2,29.9,14.4,0,0,0,0,0,0,0,0
2024,1,10,0,0,0,0,0,0,0,8.1,22.4,34,41.4,45.7,44.9,40.4,29.9,14,0,0,0,0,0,0,0,0
2024,1,11,0,0,0,0,0,0,0,7.6,22,33.2,40.3,43.7,43.8,40.8,30.3,14.3,0,0,0,0,0,0,0,0
2024,1,12,0,0,0,0,0,0,0,8.2,22.5,34.5,42.3,46.9,47,41.9,31.2,15.4,0,0,0,0,0,0,0,0
2024,1,13,0,0,0,0,0,0,0,8.2,22.5,34.4,41.3,44.4,44.7,40.4,31.6,14.9,0,0,0,0,0,0,0,0
2024,1,14,0,0,0,0,0,0,0,8.2,21.8,32.9,41.8,45.6,45.6,41.4,31.6,16,0,0,0,0,0,0,0,0
2024,1,15,0,0,0,0,0,0,0,8.2,22.5,34.7,42.7,47,45.7,41.5,32.1,16,0,0,0,0,0,0,0,0
2024,1,16,0,0,0,0,0,0,0,8.4,23.2,36.1,44,47.5,46.4,42.4,32.4,15.9,0,0,0,0,0,0,0,0
2024,1,17,0,0,0,0,0,0,0,8.5,22.4,35.3,42.7,45.6,46.5,42.1,32.7,16.1,0,0,0,0,0,0,0,0
