"time","101_CT_1","101_CT_2","101_PV_1","101_PV_2","101_PV_3","101_PV_4","101_STEAM_3","101_STEAM_4","102_CT_1","102_CT_2","102_PV_1","102_PV_2","102_STEAM_3","102_STEAM_4","103_PV_1","104_PV_1","107_CC_1","113_CT_1","113_CT_2","113_CT_3","113_CT_4","113_PV_1","114_SYNC_COND_1","115_STEAM_1","115_STEAM_2","115_STEAM_3","116_STEAM_1","118_CC_1","118_RTPV_1","118_RTPV_10","118_RTPV_2","118_RTPV_3","118_RTPV_4","118_RTPV_5","118_RTPV_6","118_RTPV_7","118_RTPV_8","118_RTPV_9","119_PV_1","121_NUCLEAR_1","122_HYDRO_1","122_HYDRO_2","122_HYDRO_3","122_HYDRO_4","122_HYDRO_5","122_HYDRO_6","122_WIND_1","123_CT_1","123_CT_4","123_CT_5","123_STEAM_2","123_STEAM_3","201_CT_1","201_CT_2","201_HYDRO_4","201_STEAM_3","202_CT_1","202_CT_2","202_STEAM_3","202_STEAM_4","207_CT_1","207_CT_2","213_CC_3","213_CT_1","213_CT_2","213_RTPV_1","214_SYNC_COND_1","215_CT_4","215_CT_5","215_HYDRO_1","215_HYDRO_2","215_HYDRO_3","215_PV_1","216_STEAM_1","218_CC_1","221_CC_1","222_HYDRO_1","222_HYDRO_2","222_HYDRO_3","222_HYDRO_4","222_HYDRO_5","222_HYDRO_6","223_CT_4","223_CT_5","223_CT_6","223_STEAM_1","223_STEAM_2","223_STEAM_3","301_CT_1","301_CT_2","301_CT_3","301_CT_4","302_CT_1","302_CT_2","302_CT_3","302_CT_4","303_WIND_1","307_CT_1","307_CT_2","308_RTPV_1","309_WIND_1","310_PV_1","310_PV_2","312_PV_1","313_CC_1","313_PV_1","313_PV_2","313_RTPV_1","313_RTPV_10","313_RTPV_11","313_RTPV_12","313_RTPV_13","313_RTPV_2","313_RTPV_3","313_RTPV_4","313_RTPV_5","313_RTPV_6","313_RTPV_7","313_RTPV_8","313_RTPV_9","314_PV_1","314_PV_2","314_PV_3","314_PV_4","314_SYNC_COND_1","315_CT_6","315_CT_7","315_CT_8","315_STEAM_1","315_STEAM_2","315_STEAM_3","315_STEAM_4","315_STEAM_5","316_STEAM_1","317_WIND_1","318_CC_1","319_PV_1","320_PV_1","320_RTPV_1","320_RTPV_2","320_RTPV_3","320_RTPV_4","320_RTPV_5","320_RTPV_6","321_CC_1","322_CT_5","322_CT_6","322_HYDRO_1","322_HYDRO_2","322_HYDRO_3","322_HYDRO_4","323_CC_1","323_CC_2","324_PV_1","324_PV_2","324_PV_3"
2020-07-05 00:00:00,0,0,0,0,0,0,1596.569384802,1596.569384802,0,0,0,0,1683.116346801,1683.116346801,0,0,4772.4954828,0,0,0,0,0,0,0,0,2829.87580158,3011.01092074,6188.623722792,0,0,0,0,0,0,0,0,0,0,0,3241.4,0,0,0,0,0,0,0,0,0,0,2039.73610125,6497.0311665,0,0,0,1163.209256565,0,0,1402.187792903,1402.187792903,0,0,5170.3135776,0,0,0,0,0,0,0,0,0,0,2679.08278089,0,4551.1183038,0,0,0,0,0,0,0,0,0,3256.43458979,3256.43458979,4643.590434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6213.643036878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867.16447119,0,0,0,0,0,0,0,0,0,0,4845.80148762557,0,0,0,0,0,0,4877.5670394,4877.5670394,0,0,0
2020-07-05 01:00:00,0,0,0,0,0,0,1596.569384802,1596.569384802,0,0,0,0,1367.6819825279,1683.116346801,0,0,4772.4954828,0,0,0,0,0,0,0,0,2829.87580158,3011.01092074,4795.6244418,0,0,0,0,0,0,0,0,0,0,0,3241.4,0,0,0,0,0,0,0,0,0,0,2039.73610125,6497.0311665,0,0,0,1163.209256565,0,0,1402.187792903,1402.187792903,0,0,5170.3135776,0,0,0,0,0,0,0,0,0,0,2679.08278089,0,4551.1183038,0,0,0,0,0,0,0,0,0,3256.43458979,3256.43458979,4643.590434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6213.643036878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867.16447119,0,0,0,0,0,0,0,0,0,0,4775.7996198,0,0,0,0,0,0,4877.5670394,4877.5670394,0,0,0
2020-07-05 02:00:00,0,0,0,0,0,0,1596.569384802,1596.569384802,0,0,0,0,1338.619902204,1338.619902204,0,0,4772.4954828,0,0,0,0,0,0,0,0,2132.59733998,3011.01092074,4795.6244418,0,0,0,0,0,0,0,0,0,0,0,3241.4,0,0,0,0,0,0,0,0,0,0,2039.73610125,6497.0311665,0,0,0,823.7584833,0,0,1402.187792903,1402.187792903,0,0,5170.3135776,0,0,0,0,0,0,0,0,0,0,2032.42658168255,0,4551.1183038,0,0,0,0,0,0,0,0,0,3256.43458979,3256.43458979,4643.590434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6213.643036878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867.16447119,0,0,0,0,0,0,0,0,0,0,4775.7996198,0,0,0,0,0,0,4877.5670394,4877.5670394,0,0,0
2020-07-05 03:00:00,0,0,0,0,0,0,1596.569384802,1596.569384802,0,0,0,0,1338.619902204,1338.619902204,0,0,4772.4954828,0,0,0,0,0,0,0,0,2132.59733998,3011.01092074,4795.6244418,0,0,0,0,0,0,0,0,0,0,0,3241.4,0,0,0,0,0,0,0,0,0,0,2039.73610125,6497.0311665,0,0,0,823.7584833,0,0,1402.187792903,1402.187792903,0,0,5170.3135776,0,0,0,0,0,0,0,0,0,0,2212.94211087715,0,4551.1183038,0,0,0,0,0,0,0,0,0,3256.43458979,3256.43458979,4643.590434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6213.643036878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867.16447119,0,0,0,0,0,0,0,0,0,0,4775.7996198,0,0,0,0,0,0,4877.5670394,4877.5670394,0,0,0
2020-07-05 04:00:00,0,0,0,0,0,0,1596.569384802,1596.569384802,0,0,0,0,1338.619902204,1338.619902204,0,0,4772.4954828,0,0,0,0,0,0,0,0,2132.59733998,2345.31969772,4795.6244418,0,0,0,0,0,0,0,0,0,0,0,3241.4,0,0,0,0,0,0,0,0,0,0,2039.73610125,4981.7231345,0,0,0,823.7584833,0,0,1402.187792903,1402.187792903,0,0,5170.3135776,0,0,0,0,0,0,0,0,0,0,2001.92316212,0,4551.1183038,0,0,0,0,0,0,0,0,0,3256.43458979,3256.43458979,4643.590434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6213.643036878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2290.35545928344,0,0,0,0,0,0,0,0,0,0,4775.7996198,0,0,0,0,0,0,4877.5670394,4877.5670394,0,0,0
2020-07-05 05:00:00,0,0,0,0,0,0,1596.569384802,1596.569384802,0,0,0,0,1017.590649198,1017.590649198,0,0,4772.4954828,0,0,0,0,0,0,0,0,1500.19723148,1735.06997644,4795.6244418,0,0,0,0,0,0,0,0,0,0,0,3241.4,0,0,0,0,0,0,0,0,0,0,1437.41595646,3582.8748116,0,0,0,823.7584833,0,0,751.2697662,751.2697662,0,0,5170.3135776,0,0,0,0,0,0,0,0,0,0,2001.92316212,0,4551.1183038,0,0,0,0,0,0,0,0,0,1422.99854466,1422.99854466,3788.16541176353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6213.643036878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.62418348,0,0,0,0,0,0,0,0,0,0,4775.7996198,0,0,0,0,0,0,4877.5670394,4877.5670394,0,0,0
2020-07-05 06:00:00,0,0,0,0,0,0,841.579419,841.579419,0,0,0,0,735.0977427,735.0977427,0,0,4772.4954828,0,0,0,0,0,0,0,0,1500.19723148,1735.06997644,4795.6244418,0,0,0,0,0,0,0,0,0,0,0,3208.986,0,0,0,0,0,0,0,0,0,0,1437.41595646,3582.8748116,0,0,0,823.7584833,0,0,751.2697662,751.2697662,0,0,5170.3135776,0,0,0,0,0,0,0,0,0,0,1426.14416178,0,4551.1183038,0,0,0,0,0,0,0,0,0,1422.99854466,1422.99854466,3323.3191194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5243.0045916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.62418348,0,0,0,0,0,0,0,0,0,0,4775.7996198,0,0,0,0,0,0,4877.5670394,4877.5670394,0,0,0
2020-07-05 07:00:00,0,0,0,0,0,0,841.579419,841.579419,0,0,0,0,735.0977427,735.0977427,0,0,4772.4954828,0,0,0,0,0,0,0,0,1500.19723148,1735.06997644,4795.6244418,0,0,0,0,0,0,0,0,0,0,0,3208.986,0,0,0,0,0,0,0,0,0,0,1437.41595646,3582.8748116,0,0,0,823.7584833,0,0,751.2697662,751.2697662,0,0,5170.3135776,0,0,0,0,0,0,0,0,0,0,1426.14416178,0,4551.1183038,0,0,0,0,0,0,0,0,0,1422.99854466,1422.99854466,3323.3191194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5243.0045916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.62418348,0,0,0,0,0,0,0,0,0,0,4775.7996198,0,0,0,0,0,0,4877.5670394,4877.5670394,0,0,0
2020-07-05 08:00:00,0,0,0,0,0,0,841.579419,841.579419,0,0,0,0,735.0977427,735.0977427,0,0,4772.4954828,0,0,0,0,0,0,0,0,1500.19723148,1735.06997644,4795.6244418,0,0,0,0,0,0,0,0,0,0,0,3208.986,0,0,0,0,0,0,0,0,0,0,1437.41595646,3582.8748116,0,0,0,823.7584833,0,0,751.2697662,751.2697662,0,0,5170.3135776,0,0,0,0,0,0,0,0,0,0,1426.14416178,0,4551.1183038,0,0,0,0,0,0,0,0,0,1422.99854466,1422.99854466,3323.3191194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5243.0045916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.62418348,0,0,0,0,0,0,0,0,0,0,4775.7996198,0,0,0,0,0,0,4877.5670394,4877.5670394,0,0,0
2020-07-05 09:00:00,0,0,0,0,0,0,1596.569384802,1596.569384802,0,0,0,0,1017.590649198,849.236712085517,0,0,4772.4954828,0,0,0,0,0,0,0,0,1500.19723148,1735.06997644,4795.6244418,0,0,0,0,0,0,0,0,0,0,0,3241.4,0,0,0,0,0,0,0,0,0,0,1437.41595646,3582.8748116,0,0,0,823.7584833,0,0,751.2697662,751.2697662,0,0,5170.3135776,0,0,0,0,0,0,0,0,0,0,1426.14416178,0,4551.1183038,0,0,0,0,0,0,0,0,0,1422.99854466,1422.99854466,3323.3191194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6213.643036878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552.62418348,0,0,0,0,0,0,0,0,0,0,4775.7996198,0,0,0,0,0,0,4877.5670394,4877.5670394,0,0,0
