"time","113_316_1","A1","A10","A11","A12-1","A13-2","A14","A15","A16","A17","A18","A19","A2","A20","A21","A22","A23","A24","A25-1","A25-2","A26","A27","A28","A29","A3","A30","A31-1","A31-2","A32-1","A32-2","A33-1","A33-2","A34","A4","A5","A6","A7","A8","A9","AB1","AB2","AB3","B1","B10","B11","B12-1","B13-2","B14","B15","B16","B17","B18","B19","B2","B20","B21","B22","B23","B24","B25-1","B25-2","B26","B27","B28","B29","B3","B30","B31-1","B31-2","B32-1","B32-2","B33-1","B33-2","B34","B4","B5","B6","B7","B8","B9","C1","C10","C11","C12-1","C13-2","C14","C15","C16","C17","C18","C19","C2","C20","C21","C22","C23","C24","C25-1","C25-2","C26","C27","C28","C29","C3","C30","C31-1","C31-2","C32-1","C32-2","C33-1","C33-2","C34","C35","C4","C5","C6","C7","C8","C9","CA-1","CB-1"
2020-07-05 00:00:00,-124,7.05151120794364,-17.6244764452549,10.5296148283439,-45.493722857783,-35.5263901938731,-41.4706636581273,-39.9937569508369,-61.0493528193791,-59.5724461120886,9.00744716593675,-111.527463643443,12.187852504747,6.42286042817852,-105.989063491104,-121.715361599881,-215.390897612566,126.543293649501,-150.922166158257,-150.922166158257,129.586046047365,-221.96248075088,203.577024226412,-165.549777662596,74.9397555209936,-56.4127030882847,-56.0654133460348,-56.0654133460348,53.3367555451357,53.3367555451357,19.0725299058375,19.0725299058375,-31.5872969117153,51.9327911851284,55.1870030382538,45.4057639415853,-129.586046047365,12.3147802896897,36.9278802023971,92.5480694699017,119.27035990628,214.44063472069,-11.4153021418452,-51.689247621082,-76.8534550438597,-101.460854098446,-80.528127445414,-70.237273581679,-104.799359518198,-111.355129507277,-145.917215443796,-75.7895404804098,-105.802862608546,-37.4752654648051,-15.3058900915012,-235.410684870493,-254.024755264894,-225.079424836617,-28.3807324545959,-65.9213195284341,-65.9213195284341,116.693369426516,-122.439770426979,-68.5031508993206,114.716691889455,38.4891824487558,-22.7158275957438,-45.0104561736938,-45.0104561736938,-89.8934769014147,-89.8934769014147,-129.242445883871,-129.242445883871,-41.4841724042562,18.4191052774824,31.9273114666371,61.0971981684546,-116.693369426516,-27.0781401084825,-5.16358001615639,39.3697945313621,-44.7187530072492,-52.4952546491228,-80.5283035924558,-43.780459416667,-5.43167643922255,-34.0681087124585,-77.6149417845218,-106.251374057758,-111.953155373544,28.9065371498005,-101.068493023174,-61.839398895381,-78.4800838748349,-53.3824941250656,-52.5660980656385,15.2603674471458,-26.9058328922072,-26.9058328922072,-94.5766674529076,16.6793560728052,-95.9812904105965,68.8705428717222,16.3427984749705,-52.1911867989166,-114.448573708334,-114.448573708334,-85.9972095712636,-85.9972095712636,-112.874779951614,-112.874779951614,-51.0088132010834,-17.6121379031299,-13.7626071273545,12.3960840509962,129.961672829182,94.5766674529075,-44.839797879635,-13.4745061657313,-17.6121379031295,157.920331903128
2020-07-05 01:00:00,-124,6.40442145996746,-14.0499042985308,8.85936366868927,-43.9474489296543,-34.8084768416565,-37.7588369981518,-35.6757163880014,-55.7103893138617,-53.6272687037113,15.1309001421174,-108.600126454131,14.4484328995234,11.4854390743544,-100.788424166067,-118.710094479052,-207.999928508868,120.778592694992,-140.999535438656,-140.999535438656,122.799152144427,-214.97745659323,200.519109410932,-154.327748842449,75.8111733626144,-60.6497077507808,-46.6234983496456,-46.6234983496456,53.890059417045,53.890059417045,21.0983721412555,21.0983721412555,-44.0502922492193,53.0720892700773,55.6324311625218,45.0209645807923,-122.799152144427,15.1567008574456,39.4328952910354,97.0943721207843,133.54835356921,226.698225637393,-12.3344337685051,-46.138639470738,-72.5838186842105,-96.1195250118504,-75.7589576323602,-63.8517863276085,-92.373221392374,-103.845757965893,-132.367193030658,-62.6713583611697,-105.026185932332,-36.6209978411992,-12.7588469978299,-211.981567425202,-229.307900969526,-217.676272530227,-9.46277057063168,-61.9411405524725,-61.9411405524725,108.620841061629,-131.05265155771,-30.153446490516,112.846035622283,40.1430122665467,-17.2004615426008,-40.2586286762269,-40.2586286762269,-67.6274079726264,-67.6274079726264,-104.790323138942,-104.790323138942,-34.3995384573992,19.9079676748644,32.8325552576828,64.5735164359509,-108.620841061629,-23.0616529861882,-1.08459674608476,27.4083558286968,-49.3077445643011,-49.6282821929824,-72.6857328112653,-44.8340394217171,-27.8285130120111,-58.1313203795631,-82.5371964557664,-112.840003823318,-125.052093640225,14.6863841724487,-74.660759857033,-72.0221807470094,-98.9491434558719,-70.5862326363579,-62.3367097910605,-12.2159202168031,-41.2216724011817,-41.2216724011817,-31.1980586222377,2.3324792370809,-116.587734999331,56.5378882783319,4.37356821360027,-53.9054090412506,-102.475623078193,-102.475623078193,-94.2247438073851,-94.2247438073851,-119.634424290191,-119.634424290191,-55.6945909587494,-68.8042246726143,-15.7910176147223,4.68782646166368,79.2764551628347,31.1980586222376,-45.1709606729678,-23.8152960720138,-68.804224672614,129.279390672613
2020-07-05 02:00:00,-124,4.94217044626778,-11.6583559827486,14.7904305820571,-38.6953551636192,-30.8084992543238,-34.0217838126129,-33.0278824912122,-49.5138222058716,-48.5199208844709,11.6447949830659,-95.1804010015506,18.2617782841953,9.90546767061478,-91.4532710462978,-107.430226892878,-190.812513808568,107.960462220386,-125.670475858923,-125.670475858923,111.115645374653,-191.999637570253,183.852682473298,-143.678304633795,75.5575554800633,-48.3213329364579,-38.0651666590028,-38.0651666590028,47.3144535612106,47.3144535612106,15.7657153155965,15.7657153155965,-30.4786670635422,53.7434012535779,55.3827127891812,40.6465973430583,-111.115645374653,17.2651726570865,40.5581739888352,93.5909400319779,122.348995248316,205.647932692018,-13.4488411355484,-41.0949753252623,-68.4125610087719,-90.4968459160898,-71.5040985526822,-58.5337513303405,-83.8460018319543,-95.8409336513199,-121.153184152934,-54.9958683126376,-99.378816669023,-32.7464974763875,-10.6994299348134,-194.299756050074,-210.729927586048,-205.555111354637,-3.74281169573787,-60.7709434425697,-60.7709434425697,100.539439110947,-124.654983279509,-15.3729885778831,99.8572203060985,41.1868859003572,-18.8642708935904,-41.196921110635,-41.196921110635,-57.2171884592924,-57.2171884592924,-92.2444196957834,-92.2444196957834,-33.9357291064096,21.5251204693629,33.3378910522814,62.869793813906,-100.539439110947,-18.9751156478301,2.32855124737484,17.6536796845949,-52.6680821818034,-47.4335653070175,-67.3245361969024,-44.9981464501151,-41.9924907190901,-73.5158364037327,-85.8478991502794,-117.371244834922,-133.930339946358,6.08995007698867,-54.0219917299079,-78.764484998233,-112.122596240422,-81.553983395468,-67.5269432795029,-40.8200313308113,-47.1480455456704,-47.1480455456704,14.8246008035549,-14.2187979030754,-132.075028952853,48.142039979203,-4.61428837994945,-57.360837882278,-73.8697505131904,-73.8697505131904,-100.379415758708,-100.379415758708,-124.6654011959,-124.6654011959,-70.239162117722,-103.007382027691,-18.0944038658831,-1.06036312776844,38.1982750315417,-14.824600803555,-46.1750745276373,-31.5565534743354,-103.00738202769,69.5185230276892
2020-07-05 03:00:00,-124,4.03335048571993,-10.7027230773746,17.942320867429,-35.9871468057153,-28.8206560068557,-32.1952954779868,-32.7039878213203,-46.2723309757468,-46.7810233190802,8.40246043830861,-86.8700868920425,20.5109741031224,9.29267203914227,-88.7776831795428,-104.109006049362,-180.750344166428,95.752633413015,-114.675002646252,-114.675002646252,104.195095817735,-177.079872830189,167.690276883793,-131.852166448092,75.1924394027366,-45.2277063820966,-30.648572070362,-30.648572070362,40.0504823422474,40.0504823422474,9.0796758187385,9.0796758187385,-30.9722936179034,53.9829810634455,55.1102407850815,37.6006765734892,-104.195095817735,18.1729860206383,40.834200915719,91.5678226413429,117.565642765411,198.272662408573,-14.0737975215365,-37.7848058103883,-65.7366598245614,-86.9363116320872,-68.7280988324743,-55.1348874055222,-77.7604314789969,-90.9010196904761,-113.526563763951,-48.9540435559701,-97.0818635400284,-30.5956098619865,-9.35934142738944,-181.927653815558,-197.67510381143,-199.105159587747,2.37424734676097,-60.6079480033372,-60.6079480033372,96.0991221102372,-124.734304629266,-0.585935471369439,92.9456394943211,41.9729332951022,-19.4072817150147,-41.0884111391552,-41.0884111391552,-47.8863094486672,-47.8863094486672,-81.5434792788423,-81.5434792788423,-33.3927182849853,22.5778743758692,33.7366800787344,62.4105447422253,-96.0991221102373,-16.3382282402711,4.63451051475138,10.7261047526198,-56.4869716739685,-46.4647263596491,-63.3675056974716,-46.6609663221776,-58.046719951231,-90.554860090832,-90.8631365812727,-123.371276720874,-142.74948601141,-6.16037052109309,-38.6620907146889,-85.860240767108,-128.065896044597,-95.4149466609745,-78.2736258312689,-55.3114662410364,-60.1076052756231,-60.1076052756231,57.6921307442118,-28.7733752419757,-141.983497918049,23.9726939841319,-12.2095376126671,-52.5460692261072,-61.2495266113231,-61.2495266113231,-104.632210843411,-104.632210843411,-128.42215073955,-128.42215073955,-62.6539307738928,-140.325144184674,-19.3971735077983,-5.93334939467036,8.12083407162814,-57.6921307442119,-46.9042915127105,-38.6015021849478,-140.325144184674,22.6897161846729
2020-07-05 04:00:00,-124,18.3486244185017,-17.608537455893,30.102459230574,-29.6579797821191,-22.2493333873069,-34.4654974789436,-38.4159367069174,-49.0181957544677,-52.9686349824416,-7.37508024618268,-76.1086129872288,16.4139326822252,-0.46181159722866,-90.9227600921304,-101.118859451375,-169.148939569685,72.6391631199355,-116.08127544119,-116.08127544119,100.493575769463,-157.343558397945,136.874850720126,-109.843467349907,65.4417971729572,-47.5000910480385,-49.7733541696904,-49.7733541696904,25.0345925986594,25.0345925986594,-5.65912338730559,-5.65912338730559,-31.6999089519616,45.6128521129914,47.6156090142824,30.5814322411616,-100.493575769463,10.1232430042194,31.3909560010274,79.9488767343383,90.1907998535813,169.640133681883,-18.2282563171826,-36.1592768622332,-62.8640012719298,-82.7246731775777,-66.1372818343523,-53.5505401371902,-77.6406013600036,-86.1329159899545,-110.222977212768,-51.4379171894239,-88.2455389377209,-26.0971549822949,-9.28031004950062,-178.583268523271,-193.989909935416,-185.810468911756,-15.0216653948139,-59.5445910483247,-59.5445910483247,91.2785401194304,-105.881252196812,-21.2420831273017,83.9889629448337,39.7152602005295,-20.2300814597628,-41.7403682217937,-41.7403682217937,-56.1345784845279,-56.1345784845279,-88.3209471357559,-88.3209471357559,-32.5699185402372,22.1525221741732,32.2367565216263,54.6061000398949,-91.2785401194304,-15.0629665788092,4.00850747807348,9.55046761333894,-55.3451501254007,-44.7445428508772,-60.1740890298224,-45.7809884410548,-61.9691232172415,-91.0380336029909,-90.2412850880348,-119.310195473784,-138.278910199516,-13.9314981057595,-35.0007978277993,-87.4083170244545,-122.93991205232,-88.8456580678306,-83.3750286103214,-46.5221704544141,-68.1446007261536,-68.1446007261536,69.3392112368963,-48.0962636627578,-117.59656968268,23.3956766992356,-13.2089548086969,-71.491940361993,-62.5094290928498,-62.5094290928498,-91.1933338653753,-91.1933338653753,-114.102539805024,-114.102539805024,-91.3080596380071,-99.9906497301997,-18.5082101352961,-6.66308750364642,4.1062717038337,-69.3392112368963,-44.9969795030153,-38.6238551479951,-99.9906497301992,29.2150727301986
2020-07-05 05:00:00,-62,40.7569916039167,-10.988626404185,22.9011274878872,-34.3435599593637,-25.3362130727492,-29.8044262944358,-22.032512736063,-47.4974291074288,-39.7255155490559,27.8015849714949,-105.10344037336,16.6255767658092,14.2007362443425,-75.9587645294613,-92.5245459665075,-198.791713477921,139.046529550577,-172.434842206801,-172.434842206801,114.7345848932,-251.94137720224,236.903268994194,-162.682287819379,77.5610734071162,-89.2590893828603,-76.3488628370582,-76.3488628370582,75.1465380230621,75.1465380230621,44.2390664834128,44.2390664834128,-75.1409106171398,48.0231044340668,54.6897506175693,45.4328979537456,-114.7345848932,21.5863404663474,43.273097167818,86.7327171612356,78.2506178384882,152.994822470857,9.09001795699989,-48.2680937247731,-60.6406422368421,-81.4665490387136,-62.1304917781286,-58.535015003511,-84.053127677853,-96.5165560510888,-122.034668725431,-60.1097490367967,-94.9418220178033,-43.5741802560131,-15.4530518566983,-190.634744546585,-204.020962435601,-189.056098769382,3.64121088416616,-55.9949304074901,-55.9949304074901,99.5145990566697,-102.258290736929,-38.6691109377605,72.3396335595791,20.8906474063818,-21.6031018256513,-44.6035186796841,-44.6035186796841,-63.2383804483538,-63.2383804483538,-94.2863892736168,-94.2863892736168,-31.1968981743487,4.32395455229914,17.708925028911,55.3506111408399,-99.5145990566697,-31.5753056519114,-13.5532373841445,6.75751510012191,-58.1792580627059,-43.8943372368421,-54.7596541997424,-48.3821363770997,-67.1306171365244,-90.9353062503849,-79.6578842881439,-103.462573402004,-133.068421776006,-13.7200796486617,-25.8303088624105,-91.4102158267501,-85.0876638256387,-44.4346325448615,-9.84409104024091,-76.5223192553747,-25.922698247995,-25.922698247995,17.0516765187326,43.3625224243557,-164.844402509445,105.517195082412,-18.8519136103423,-62.1546726580557,-98.9999654229772,-98.9999654229772,-80.9017014141968,-80.9017014141968,-94.0256020794594,-94.0256020794594,-79.8453273419444,22.4264994705791,-16.8822714466467,-10.4222191490218,-8.8864779647306,-67.4516765187326,-42.8677190908571,-43.7838971608686,22.426499470579,186.582611529419
2020-07-05 06:00:00,-62,37.7666566700554,-24.2836892159156,16.2451316332419,-42.9603949551376,-27.8174818516205,-40.229316113374,-25.0158560160073,-69.9743239952826,-54.7608638979158,34.6732243247851,-144.876864433442,-9.06366415176164,8.04966915439348,-87.8263890683165,-102.362573092386,-243.604721961863,198.938758017747,-223.143372545173,-223.143372545173,148.024632245231,-337.849064162112,304.292452007471,-213.424159695058,62.7351074143378,-124.424904467054,-97.845009118056,-97.845009118056,111.840189373209,111.840189373209,79.270174518472,79.270174518472,-110.775095532946,30.6751355554448,44.9275923504001,59.5578013145221,-148.024632245231,7.21605587965529,26.6027471848641,90.1415581036002,88.6252488136745,170.351386876242,15.4737091900283,-52.4536786245208,-66.090823245614,-88.8904201092514,-67.6126493363628,-64.1706948307919,-89.5037923944577,-105.966315991823,-131.299413555489,-61.8249440394106,-108.312066783204,-48.1180507544765,-17.4920233029956,-203.311182646951,-217.029512623108,-210.885024460397,40.6312873384403,-65.8972019523722,-65.8972019523722,115.282037629101,-139.891029845181,-21.2353658732666,74.3084957850779,23.4418702802379,-43.8481387540174,-50.8787286706189,-50.8787286706189,-58.467438966458,-58.467438966458,-92.3059404682122,-92.3059404682122,-63.5518612459827,4.73409328472441,19.4531370667071,62.1347595045405,-115.282037629101,-34.3916740766791,-14.0977173232708,3.37692265289103,-64.9885709127137,-46.444954122807,-46.5775067217506,-44.6041446410564,-72.8199321588592,-99.0219830963569,-76.69617910308,-102.898230040578,-171.500991355787,21.9848800938488,-18.2385317984418,-125.647402215166,-43.172810921768,21.1875016886951,64.2023112952521,-118.287257433706,14.9108735222544,14.9108735222544,-29.3188932662412,136.760186945131,-228.001096381832,193.578387416866,-25.2668312165538,-53.9182004717338,-135.551773286388,-135.551773286388,-95.0266949758289,-95.0266949758289,-93.4065114867054,-93.4065114867054,-71.2817995282663,131.201667793513,-18.2079009193085,-14.4564608270997,-26.6381590015254,-48.6811067337586,-45.7033137600101,-51.6475651583083,131.201667793513,340.952576206484
2020-07-05 07:00:00,-62,28.3525594075382,-32.9656222157077,10.9751853628929,-51.3060817847014,-32.5894651724058,-49.0624146145832,-32.6788276449053,-85.8271972458781,-69.4436102762002,24.5425613219212,-159.432173182383,-21.3318912483103,-4.12871587501478,-97.9937220460905,-106.979456051379,-267.063296399225,218.083532383644,-248.055447028013,-248.055447028013,164.155887137646,-368.747769809785,326.288045373152,-242.387683452327,57.8609745860354,-126.360086357458,-110.817975827216,-110.817975827216,122.584658505523,122.584658505523,87.0774838360495,87.0774838360495,-102.839913642542,24.2498738421933,42.4871239569238,66.8600671314407,-164.155887137646,-0.20529686938573,18.470202687088,89.6748641107914,87.471406382501,171.181789574629,21.8708828678224,-60.4975425065059,-74.295608377193,-99.7593431852588,-76.1726574519342,-74.540474429032,-103.095036312036,-120.871464262348,-149.426026145352,-71.4802920808055,-123.931646610575,-53.3360526831226,-21.5098087855478,-231.011253671841,-245.696790626003,-239.238430811978,53.9642218104828,-74.0463079401751,-74.0463079401751,136.886137607808,-158.365672977436,-24.3450227258137,79.4389684031665,24.4737641774058,-66.6228518059738,-59.2422661568378,-59.2422661568378,-65.9625318279946,-65.9625318279946,-104.001883317117,-104.001883317117,-96.5771481940263,3.88141135924039,20.3360794078799,66.2392729723185,-136.886137607808,-40.1015888000578,-17.7261413808398,1.68278147840722,-74.4067078954933,-51.6055046052631,-42.1232406331767,-43.4785942720864,-85.2524875139947,-114.528874952078,-82.5901857232792,-111.866573161362,-215.636214725613,47.79354148834,-14.8149945402929,-164.402536708968,-14.3929114044713,74.6575788022614,111.701798340971,-148.27606568488,35.1671851414802,35.1671851414802,-52.9298642770281,188.254504917538,-266.113175945658,244.656423641703,-31.454942917061,-53.6019187241647,-156.766225779398,-156.766225779398,-108.01897330704,-108.01897330704,-91.4409916649338,-91.4409916649338,-73.1980812758354,217.382684067919,-20.1031712103109,-18.259918884967,-39.2567854489003,-41.2701357229716,-50.6536299366266,-60.7668695328506,217.382684067918,420.711810932078
2020-07-05 08:00:00,-62,45.0910544978793,-30.0135618106648,-5.12822603279527,-63.7270919062287,-43.4426976865666,-51.0272184409545,-30.0949928637255,-90.8715642295763,-69.9393386523474,39.3155508731518,-181.214333543683,-21.2150355075731,2.68415611300121,-102.718487629074,-116.006124062577,-296.980785769648,254.572028394361,-279.095098966592,-279.095098966592,176.453399664437,-413.666630764957,373.584444407214,-279.321821908434,71.3766777086412,-134.344808856522,-128.367170210007,-128.367170210007,147.987768974484,147.987768974484,109.796774425712,109.796774425712,-100.855191143478,32.3655267794214,51.1423016054755,81.9261919884431,-176.453399664437,5.10718933240372,29.0085431310972,100.536439804725,111.071244245227,202.868937159773,25.3692622796144,-70.6996966093416,-83.2677475,-112.030634566872,-85.1473915131282,-85.209895023159,-118.955208213626,-138.016265307298,-171.761578497765,-85.0590035029296,-138.167156827528,-62.7756071170196,-26.0047054196122,-264.712081291779,-280.791333622542,-267.398700947528,59.8908255620445,-73.7541597451216,-73.7541597451216,155.021730513425,-170.335338329529,-41.7867350559537,99.2722061452609,23.2630109974054,-66.7386073150171,-61.2765365973695,-61.2765365973695,-81.1792167179769,-81.1792167179769,-123.812303437977,-123.812303437977,-100.061392684983,0.857877548955939,19.8956126706582,72.877006801131,-155.021730513425,-48.436628971044,-24.0330695825945,-2.08942776263101,-85.4004388580679,-57.2801328508772,-37.8135196612108,-42.0258349296662,-100.36751191667,-135.345406031907,-92.0933212107758,-127.071215326012,-291.437718512503,98.9768853850577,-8.0544669781398,-230.226403810839,25.7097824529203,155.686394032799,172.378119200496,-187.825259909395,59.4816009129932,59.4816009129932,-76.4003588264159,253.059093879024,-314.330340868626,310.758565426182,-39.3461400423865,-57.5994715471574,-185.481865139415,-185.481865139415,-131.535986618348,-131.535986618348,-103.663414637997,-103.663414637997,-82.0005284528427,314.069347209721,-23.4591565385991,-23.0796543163134,-61.1382171098193,-25.6996411735837,-57.3689951863182,-71.881255501685,314.069347209721,529.128021790275
2020-07-05 09:00:00,-62,58.1593971233543,-16.424172207518,-16.2511741142853,-71.4500750092824,-53.632741885003,-44.4942579598609,-25.1244509771935,-79.4925908825522,-60.1227838998849,44.8291269758898,-168.815975818303,-0.530377367473435,10.931964756222,-96.1791996333004,-113.26570888194,-292.285792773391,252.982813675866,-276.96902687954,-276.96902687954,161.20301340918,-408.782456732796,367.835242091412,-277.9995302904,99.7352058567508,-130.782926442396,-128.917417325727,-128.917417325727,146.269587878513,146.269587878513,105.537277130442,105.537277130442,-95.4170735576041,54.1925005136794,70.131988132131,87.8130120627592,-161.20301340918,25.3957662112231,54.5477986206104,106.695879684461,116.06957642283,203.629645745645,28.1807419408872,-78.5815579861968,-90.1542578508772,-121.285782823249,-92.1994997676279,-93.9109849363693,-132.181830583728,-151.044755224197,-189.315600871556,-96.52402152343,-148.431718637136,-68.7429830887829,-29.5500416405526,-291.947389814731,-309.201089807843,-288.351126821698,44.4437271245074,-73.8700344850686,-73.8700344850686,167.934720358636,-163.31863386077,-59.7121721171227,110.864136569874,22.268962364738,-70.5531246849998,-64.6534031724312,-64.6534031724312,-95.1277687425963,-95.1277687425963,-141.286748762245,-141.286748762245,-107.046875315,-1.28523670695123,19.5062745555574,76.0654856490509,-167.934720358636,-54.6565573546705,-28.9386560945602,-3.1626574106937,-95.2386393543444,-63.824738991228,-38.98751531316,-42.7494666180679,-110.760895009427,-151.052543765508,-103.371347803358,-143.662996559439,-332.960131495131,118.827888682347,-7.95472326067677,-262.449746171988,31.7342058470425,180.181675671478,192.571893767961,-213.965847024582,66.5188366950152,66.5188366950152,-80.9313644472034,274.831567429665,-347.285311879269,308.500806479941,-44.02719381705,-33.6692390502754,-175.684217169878,-175.684217169878,-152.001766969284,-152.001766969284,-117.780033332792,-117.780033332792,-48.3307609497247,316.355814852931,-26.8933315359992,-25.7973233318881,-71.4937118552489,-24.1686355527963,-64.677577018806,-80.2796455640679,316.355814852931,489.840136147065
