Year,Month,Day,Period,value
2024,1,1,1,16.5
2024,1,1,2,16.5
2024,1,1,3,16.5
2024,1,1,4,16.5
2024,1,1,5,16.5
2024,1,1,6,16.5
2024,1,1,7,16.5
2024,1,1,8,16.5
2024,1,1,9,16.5
2024,1,1,10,16.5
2024,1,1,11,16.5
2024,1,1,12,16.5
2024,1,1,13,16.81666667
2024,1,1,14,17.13333333
2024,1,1,15,17.45
2024,1,1,16,17.76666667
2024,1,1,17,18.08333333
2024,1,1,18,18.4
2024,1,1,19,18.71666667
2024,1,1,20,19.03333333
2024,1,1,21,19.35
2024,1,1,22,19.66666667
2024,1,1,23,19.98333333
2024,1,1,24,20.3
2024,1,1,25,19.60833333
2024,1,1,26,18.91666667
2024,1,1,27,18.225
2024,1,1,28,17.53333333
2024,1,1,29,16.84166667
2024,1,1,30,16.15
2024,1,1,31,15.45833333
2024,1,1,32,14.76666667
2024,1,1,33,14.075
2024,1,1,34,13.38333333
2024,1,1,35,12.69166667
2024,1,1,36,12
2024,1,1,37,11.99166667
2024,1,1,38,11.98333333
2024,1,1,39,11.975
2024,1,1,40,11.96666667
2024,1,1,41,11.95833333
2024,1,1,42,11.95
2024,1,1,43,11.94166667
2024,1,1,44,11.93333333
2024,1,1,45,11.925
2024,1,1,46,11.91666667
2024,1,1,47,11.90833333
2024,1,1,48,11.9
2024,1,1,49,11.88333333
2024,1,1,50,11.86666667
2024,1,1,51,11.85
2024,1,1,52,11.83333333
2024,1,1,53,11.81666667
2024,1,1,54,11.8
2024,1,1,55,11.78333333
2024,1,1,56,11.76666667
2024,1,1,57,11.75
2024,1,1,58,11.73333333
2024,1,1,59,11.71666667
2024,1,1,60,11.7
2024,1,1,61,11.29166667
2024,1,1,62,10.88333333
2024,1,1,63,10.475
2024,1,1,64,10.06666667
2024,1,1,65,9.658333333
2024,1,1,66,9.25
2024,1,1,67,8.841666667
2024,1,1,68,8.433333333
2024,1,1,69,8.025
2024,1,1,70,7.616666667
2024,1,1,71,7.208333333
2024,1,1,72,6.8
2024,1,1,73,6.866666667
2024,1,1,74,6.933333333
2024,1,1,75,7
2024,1,1,76,7.066666667
2024,1,1,77,7.133333333
2024,1,1,78,7.2
2024,1,1,79,7.266666667
2024,1,1,80,7.333333333
2024,1,1,81,7.4
2024,1,1,82,7.466666667
2024,1,1,83,7.533333333
2024,1,1,84,7.6
2024,1,1,85,8.566666667
2024,1,1,86,9.533333333
2024,1,1,87,10.5
2024,1,1,88,11.46666667
2024,1,1,89,12.43333333
2024,1,1,90,13.4
2024,1,1,91,14.36666667
2024,1,1,92,15.33333333
2024,1,1,93,16.3
2024,1,1,94,17.26666667
2024,1,1,95,18.23333333
2024,1,1,96,19.2
2024,1,1,97,18.50833333
2024,1,1,98,17.81666667
2024,1,1,99,17.125
2024,1,1,100,16.43333333
2024,1,1,101,15.74166667
2024,1,1,102,15.05
2024,1,1,103,14.35833333
2024,1,1,104,13.66666667
2024,1,1,105,12.975
2024,1,1,106,12.28333333
2024,1,1,107,11.59166667
2024,1,1,108,10.9
2024,1,1,109,12.71666667
2024,1,1,110,14.53333333
2024,1,1,111,16.35
2024,1,1,112,18.16666667
2024,1,1,113,19.98333333
2024,1,1,114,21.8
2024,1,1,115,23.61666667
2024,1,1,116,25.43333333
2024,1,1,117,27.25
2024,1,1,118,29.06666667
2024,1,1,119,30.88333333
2024,1,1,120,32.7
2024,1,1,121,32.90833333
2024,1,1,122,33.11666667
2024,1,1,123,33.325
2024,1,1,124,33.53333333
2024,1,1,125,33.74166667
2024,1,1,126,33.95
2024,1,1,127,34.15833333
2024,1,1,128,34.36666667
2024,1,1,129,34.575
2024,1,1,130,34.78333333
2024,1,1,131,34.99166667
2024,1,1,132,35.2
2024,1,1,133,35.225
2024,1,1,134,35.25
2024,1,1,135,35.275
2024,1,1,136,35.3
2024,1,1,137,35.325
2024,1,1,138,35.35
2024,1,1,139,35.375
2024,1,1,140,35.4
2024,1,1,141,35.425
2024,1,1,142,35.45
2024,1,1,143,35.475
2024,1,1,144,35.5
2024,1,1,145,35.46666667
2024,1,1,146,35.43333333
2024,1,1,147,35.4
2024,1,1,148,35.36666667
2024,1,1,149,35.33333333
2024,1,1,150,35.3
2024,1,1,151,35.26666667
2024,1,1,152,35.23333333
2024,1,1,153,35.2
2024,1,1,154,35.16666667
2024,1,1,155,35.13333333
2024,1,1,156,35.1
2024,1,1,157,33.95833333
2024,1,1,158,32.81666667
2024,1,1,159,31.675
2024,1,1,160,30.53333333
2024,1,1,161,29.39166667
2024,1,1,162,28.25
2024,1,1,163,27.10833333
2024,1,1,164,25.96666667
2024,1,1,165,24.825
2024,1,1,166,23.68333333
2024,1,1,167,22.54166667
2024,1,1,168,21.4
2024,1,1,169,21.025
2024,1,1,170,20.65
2024,1,1,171,20.275
2024,1,1,172,19.9
2024,1,1,173,19.525
2024,1,1,174,19.15
2024,1,1,175,18.775
2024,1,1,176,18.4
2024,1,1,177,18.025
2024,1,1,178,17.65
2024,1,1,179,17.275
2024,1,1,180,16.9
2024,1,1,181,17.10833333
2024,1,1,182,17.31666667
2024,1,1,183,17.525
2024,1,1,184,17.73333333
2024,1,1,185,17.94166667
2024,1,1,186,18.15
2024,1,1,187,18.35833333
2024,1,1,188,18.56666667
2024,1,1,189,18.775
2024,1,1,190,18.98333333
2024,1,1,191,19.19166667
2024,1,1,192,19.4
2024,1,1,193,19.04166667
2024,1,1,194,18.68333333
2024,1,1,195,18.325
2024,1,1,196,17.96666667
2024,1,1,197,17.60833333
2024,1,1,198,17.25
2024,1,1,199,16.89166667
2024,1,1,200,16.53333333
2024,1,1,201,16.175
2024,1,1,202,15.81666667
2024,1,1,203,15.45833333
2024,1,1,204,15.1
2024,1,1,205,15.80833333
2024,1,1,206,16.51666667
2024,1,1,207,17.225
2024,1,1,208,17.93333333
2024,1,1,209,18.64166667
2024,1,1,210,19.35
2024,1,1,211,20.05833333
2024,1,1,212,20.76666667
2024,1,1,213,21.475
2024,1,1,214,22.18333333
2024,1,1,215,22.89166667
2024,1,1,216,23.6
2024,1,1,217,24.39166667
2024,1,1,218,25.18333333
2024,1,1,219,25.975
2024,1,1,220,26.76666667
2024,1,1,221,27.55833333
2024,1,1,222,28.35
2024,1,1,223,29.14166667
2024,1,1,224,29.93333333
2024,1,1,225,30.725
2024,1,1,226,31.51666667
2024,1,1,227,32.30833333
2024,1,1,228,33.1
2024,1,1,229,33.54166667
2024,1,1,230,33.98333333
2024,1,1,231,34.425
2024,1,1,232,34.86666667
2024,1,1,233,35.30833333
2024,1,1,234,35.75
2024,1,1,235,36.19166667
2024,1,1,236,36.63333333
2024,1,1,237,37.075
2024,1,1,238,37.51666667
